PMID,Title,Authors,Journal,Publication_Date,Volume,Issue,Pages,DOI,Abstract
41004171,Trying to Unravel Why Alzheimer Disease Is More Common in Women.,"Rubin, Rita",JAMA,2025-Oct-28,334,16,1411-1413,10.1001/jama.2025.16269,
41004143,First Antiamyloid Injectable Approved for Early Alzheimer Disease.,"Anderer, Samantha",JAMA,2025-Oct-28,334,16,1416,10.1001/jama.2025.13885,
41004141,Anal Cancer Risk Rises With Age and Time Among Cervical Cancer Survivors.,"Anderer, Samantha",JAMA,2025-Oct-28,334,16,1416,10.1001/jama.2025.13888,
41004139,Updated COVID-19 Vaccine Generates Strong Immune Response.,"Anderer, Samantha",JAMA,2025-Oct-28,334,16,1416,10.1001/jama.2025.13887,
41004138,Older Adults' Meal Timing Linked to Health Outcomes.,"Anderer, Samantha",JAMA,2025-Oct-28,334,16,1417,10.1001/jama.2025.13890,
41004136,Cannabis Use May Hinder Female Fertility.,"Anderer, Samantha",JAMA,2025-Oct-28,334,16,1416,10.1001/jama.2025.13886,
40996758,Sleep.,,JAMA,2025-Oct-21,334,15,1400,10.1001/jama.2024.18963,
40991282,How to Communicate Medical Numbers.,"Zikmund-Fisher, Brian J; Thorpe, Alistair; Fagerlin, Angela",JAMA,2025-Oct-28,334,16,1474-1475,10.1001/jama.2025.13655,
40991275,Crossed Arms and Crossover Studies: Poetry Bridges Emotion and Medicine.,"Roberts, Krista; Campo, Rafael",JAMA,2025-Oct-28,334,16,1490,10.1001/jama.2025.12305,
40991255,"Phase I, Arms Crossed.","Menon, Tara P",JAMA,2025-Oct-28,334,16,1490,10.1001/jama.2025.12308,
40986422,Enzyme Name Misspelled in Figure 1.,,JAMA,2025-Oct-21,334,15,1397,10.1001/jama.2025.18724,
40971178,Nasal Spray May Help Prevent COVID-19 Infection.,"Anderer, Samantha",JAMA,2025-Oct-21,334,15,1321-1322,10.1001/jama.2025.13883,
40971177,"New Analysis of Women's Health Initiative Data Aims to ""Clear the Air"" Over Menopausal Hormone Therapy.","Schweitzer, Kate",JAMA,2025-Oct-21,334,15,1318-1320,10.1001/jama.2025.14187,
40971174,Substance Exposures Linked to Self-Harm Increase in Preteens.,"Anderer, Samantha",JAMA,2025-Oct-21,334,15,1322,10.1001/jama.2025.13884,
40971173,"GLP-1 Drugs in Heart Failure, β-Blockers After MI, the Shingles Vaccine, and More From ESC 2025.","Abbasi, Jennifer",JAMA,2025-Oct-21,334,15,1315-1317,10.1001/jama.2025.15515,
40971172,HHS Demands Nutrition Education Reforms in Medical Schools.,"Anderer, Samantha",JAMA,2025-Oct-21,334,15,1321,10.1001/jama.2025.13882,
40971162,New Rule: Real-Time Drug Prices and Electronic Prior Authorizations.,"Anderer, Samantha",JAMA,2025-Oct-21,334,15,1321,10.1001/jama.2025.13879,
40971161,More Than Half of US Overdose Deaths Now Involve Stimulants.,"Anderer, Samantha",JAMA,2025-Oct-21,334,15,1321,10.1001/jama.2025.13881,
40971153,GLP-1 Drugs May Manage Weight Recurrence After Bariatric Surgery.,"Anderer, Samantha",JAMA,2025-Oct-21,334,15,1321,10.1001/jama.2025.13880,
40965902,Midurethral Sling vs OnabotulinumtoxinA for Urinary Incontinence.,"Klarskov, Niels; Husby, Karen Ruben",JAMA,2025-Oct-28,334,16,1487-1488,10.1001/jama.2025.13179,
40965898,"""15% of Searches Have Never Been Typed Before"": Why AI Safety in Health-Related Search Is Hard.","Perlis, Roy",JAMA,2025-Oct-21,334,15,1338,10.1001/jama.2025.14860,
40965897,Expanding Pathways to Major Journals for Early-Career Researchers.,"Mensah, Michael O; Muir, K Jane; Travers Altizer, Jasmine; Amonoo, Hermioni L; Arons, Abigail et al.",JAMA,2025-Oct-28,334,16,1428-1430,10.1001/jama.2025.15022,
40965896,The New Clinician-Scholars-Dual Training in Medicine and Humanities Drives Health Research Innovation.,"Jain, Vinayak; Zamanian, Kayla; Krishnan, Lakshmi",JAMA,2025-Oct-28,334,16,1419-1420,10.1001/jama.2025.15526,
40965893,Is Acrodynia a New Disease?,,JAMA,2025-Oct-14,334,14,1305,10.1001/jama.2024.18956,
40965874,Unseen Scars.,"Weiner, Adam B",JAMA,2025-Oct-28,334,16,1425,10.1001/jama.2025.15402,
40965860,Midurethral Sling vs OnabotulinumtoxinA for Urinary Incontinence-Reply.,"Harvie, Heidi S; Chermansky, Christopher; Richter, Holly E",JAMA,2025-Oct-28,334,16,1488-1489,10.1001/jama.2025.13182,
40960851,"To Improve Health in the United States, Focus on Women.","Temkin, Sarah M",JAMA,2025-Oct-14,334,14,1225-1226,10.1001/jama.2025.14446,
40960850,Timing of Antihypertensive Medications and Cardiovascular Outcomes.,"Zhu, Jianping; Zhang, Weixing",JAMA,2025-Oct-28,334,16,1485,10.1001/jama.2025.12790,
40960844,Timing of Antihypertensive Medications and Cardiovascular Outcomes.,"Gao, Ming; Cao, Tengfei; Wu, Qian",JAMA,2025-Oct-28,334,16,1486,10.1001/jama.2025.12787,
40960842,Timing of Antihypertensive Medications and Cardiovascular Outcomes-Reply.,"Garrison, Scott R; Kolber, Michael R; Korownyk, Christina S",JAMA,2025-Oct-28,334,16,1486-1487,10.1001/jama.2025.12796,
40960823,Timing of Antihypertensive Medications and Cardiovascular Outcomes.,"Cedernaes, Jonathan; Benedict, Christian",JAMA,2025-Oct-28,334,16,1485-1486,10.1001/jama.2025.12784,
40960821,Donor-Derived Epstein-Barr Virus Infection Among Pediatric Kidney Transplant Recipients.,"Potluri, Vishnu S; Amaral, Sandra; Puttarajappa, Chethan M; Zhang, Siqi; Devine, Kaitlin J et al.",JAMA,2025-Oct-28,334,16,1482-1484,10.1001/jama.2025.14067,
40960820,Timing of Antihypertensive Medications and Cardiovascular Outcomes.,"Feng, Suyin; Li, Hua; Sun, Runfeng",JAMA,2025-Oct-28,334,16,1484-1485,10.1001/jama.2025.12793,
40960806,Everolimus and Low-Dose Tacrolimus After Heart Transplant in Children: A Randomized Clinical Trial.,"Almond, Christopher S; Daly, Kevin P; Albers, Erin L; Alejos, Juan C; Ameduri, Rebecca et al.",JAMA,2025-Oct-21,334,15,1339-1348,10.1001/jama.2025.14338,"IMPORTANCE: Studies suggest that everolimus may reduce the risk of rejection, cardiac allograft vasculopathy (CAV), chronic kidney disease (CKD), and cytomegalovirus (CMV) after heart transplant. Everolimus use is controversial because of data demonstrating higher infection deaths when everolimus is introduced de novo after transplant. It is unclear whether everolimus is safe and effective when initiated at 6 months posttransplant in children, a population in which median graft survival is limit..."
40960800,A 2-Month-Old Boy With Pink Papules and Plaques.,"Wu, Po-Chien; Chiu, Cheng-Hsun; Shih, I-Hsin",JAMA,2025-Oct-28,334,16,1476-1477,10.1001/jama.2025.11651,
40952854,Error in Figure 4 and References.,,JAMA,2025-Oct-07,334,13,1203,10.1001/jama.2025.17752,
40952765,Developing New Therapies-Putting the Money Where the Need Is.,"MacKenzie, Ellen J; Berwick, Donald M; Helman, Alex M",JAMA,2025-Oct-28,334,16,1421-1422,10.1001/jama.2025.15399,
40952748,Individualized Prediction of Platelet Transfusion Outcomes in Preterm Infants With Severe Thrombocytopenia.,"van der Staaij, Hilde; Prosepe, Ilaria; Caram-Deelder, Camila; Keogh, Ruth H; Deschmann, Emöke et al.",JAMA,2025-Oct-14,334,14,1267-1277,10.1001/jama.2025.14194,"IMPORTANCE: Preterm infants with severe thrombocytopenia (platelet count <50 × 109/L) frequently receive platelet transfusions. However, it is unclear in what cases prophylactic transfusion truly reduces bleeding risk or whether it does more harm than good. OBJECTIVE: To develop and validate a dynamic prediction model for major bleeding or mortality if prophylactic platelet transfusion were or were not to be given to infants with severe thrombocytopenia. DESIGN, SETTING, AND PARTICIPANTS: The dy..."
40952747,Incorrect Units of Measure for Levothyroxine Dose in Figure 2.,,JAMA,2025-Oct-07,334,13,1203,10.1001/jama.2025.17740,
40952732,Medications for Resistant Hypertension.,"Xu, Qi; Gao, Yuwan; Zhang, Ou",JAMA,2025-Oct-21,334,15,1395-1396,10.1001/jama.2025.12653,
40952725,Personalized Platelet Transfusion Predictions for Neonates.,"Metcalf, Ryan A; Dhiman, Paula; Stanworth, Simon J",JAMA,2025-Oct-14,334,14,1240-1242,10.1001/jama.2025.14389,
40952721,Medications for Resistant Hypertension-Reply.,"Brook, Robert D; Cohen, Jordana B; Rajagopalan, Sanjay",JAMA,2025-Oct-21,334,15,1396-1397,10.1001/jama.2025.12656,
40952711,New Molecules and Indications for GLP-1 Medicines.,"Gonzalez-Rellan, Maria J; Drucker, Daniel J",JAMA,2025-Oct-14,334,14,1231-1234,10.1001/jama.2025.14392,
40938612,GLP-1 Drugs Associated With Lower Overall Cancer Risk.,"Schneider, Lauren",JAMA,2025-Oct-14,334,14,1224,10.1001/jama.2025.13876,
40938609,Hearing Aids Might Curb Dementia Risk Associated With Hearing Loss.,"Schneider, Lauren",JAMA,2025-Oct-14,334,14,1223-1224,10.1001/jama.2025.13875,
40938607,New Vaccination Guidance for Adults With Heart Disease.,"Schneider, Lauren",JAMA,2025-Oct-14,334,14,1223,10.1001/jama.2025.13873,
40938605,Vaginal Estrogen for Menopause May Be Safe After Stroke.,"Schneider, Lauren",JAMA,2025-Oct-14,334,14,1223,10.1001/jama.2025.13874,
40938604,"Ultraprocessed Foods and Cardiometabolic Health-New Report on a ""Growing Public Health Challenge"".","Anderer, Samantha",JAMA,2025-Oct-14,334,14,1218-1220,10.1001/jama.2025.15322,
40938595,Human Screwworm Case Confirmed in US.,"Schneider, Lauren",JAMA,2025-Oct-14,334,14,1223,10.1001/jama.2025.13872,
40938593,"Survey: Many US Adults Unaware of HPV, Its Link to Cancer.","Schneider, Lauren",JAMA,2025-Oct-14,334,14,1223,10.1001/jama.2025.13871,
40935728,Theoretical characterization of pure tone audiometry models.,"Ito, Ken","Auris, nasus, larynx",2025-Oct,52,5,615-629,10.1016/j.anl.2025.06.006,"OBJECTIVE: To describe the characteristics of the two representative models, Standard Masking Model and Extended Masking Model, which is superior to and including the former, based on the preceding Review Article on the models for pure tone audiometry. METHODS: Computer simulation of the models and numerical confirmation of the outputs. RESULTS: 1: propositions were evaluated by using Practical Judgement Method (PJM), covering a large number of combinations of parameters. 2: characteristics of 4..."
40932712,Dexmedetomidine- or Clonidine-Based Sedation vs Propofol in Critically Ill Patients.,"Santos Neto, Nestor Cordeiro Dos",JAMA,2025-Oct-21,334,15,1394,10.1001/jama.2025.12647,
40932711,Dexmedetomidine- or Clonidine-Based Sedation vs Propofol in Critically Ill Patients-Reply.,"Walsh, Timothy S; Parker, Richard A; Weir, Christopher J",JAMA,2025-Oct-21,334,15,1394-1395,10.1001/jama.2025.12650,
40932710,Medical Librarians.,,JAMA,2025-Oct-07,334,13,1206,10.1001/jama.2024.18949,
40932709,New Challenges to Combating Fraud and Abuse in Health Care.,"Howard, David H",JAMA,2025-Oct-14,334,14,1227-1228,10.1001/jama.2025.14106,
40932705,When Biology Breaks the Rules.,"Triana, Austin J",JAMA,2025-Oct-21,334,15,1331-1332,10.1001/jama.2025.14914,
40932439,How Cystic Fibrosis Went From Fatal to Treatable.,"Abbasi, Jennifer",JAMA,2025-Oct-14,334,14,1215-1217,10.1001/jama.2025.15328,
40932317,The Enigma of Protein Domains of Low-Sequence Complexity: 2025 Albert Lasker Basic Medical Research Award.,"McKnight, Steven L",JAMA,2025-Oct-21,334,15,1327-1328,10.1001/jama.2025.14912,
40932315,Rewriting the Chapter on Cystic Fibrosis: The 2025 Lasker-DeBakey Clinical Medical Research Award.,"Welsh, Michael J",JAMA,2025-Oct-21,334,15,1325-1326,10.1001/jama.2025.14913,
40932314,The FG Phase-A Biomolecular Condensate That Governs Transport Through Nuclear Pores: 2025 Albert Lasker Basic Medical Research Award.,"Görlich, Dirk",JAMA,2025-Oct-21,334,15,1329-1330,10.1001/jama.2025.16179,
40932304,The Logic of Cellular Life: The 2025 Lasker~Koshland Special Achievement Award in Medical Science.,"Shapiro, Lucy",JAMA,2025-Oct-21,334,15,1323-1324,10.1001/jama.2025.14910,
40930941,Clarifying sphenopalatine artery management in lateral recess CSF repair: Comment on Shimizu et al.,"Çelik, Cem; Bozkurt, Gülpembe; Zanoni, Mario Turri; Castelnuovo, Paolo","Auris, nasus, larynx",2025-Oct,52,5,630,10.1016/j.anl.2025.08.009,
40928934,CDC Chaos Spurs Demands for HHS Secretary Kennedy to Step Down.,"Rubin, Rita",JAMA,2025-Oct-14,334,14,1221-1222,10.1001/jama.2025.17831,
40928805,Hypertension Medications and Health-Related Quality of Life.,"Gao, Ming; Cao, Tengfei; Wu, Qian",JAMA,2025-Oct-21,334,15,1392-1393,10.1001/jama.2025.12228,
40928804,Leveraging Novel Alternative Payment Models to Promote Evidence-Based Behavioral Health Care.,"Huang, Jack J; McNutt, Clare; Carlo, Andrew D; Busch, Alisa B",JAMA,2025-Oct-14,334,14,1229-1230,10.1001/jama.2025.14150,
40928800,Viral Infections Related to Injection Drug Use.,"Borelli, Cara",JAMA,2025-Oct-21,334,15,1404,10.1001/jama.2025.14271,
40928795,Hypertension Medications and Health-Related Quality of Life-Reply.,"Lee, Chan Joo; Kim, Dae-Hee; Park, Sungha",JAMA,2025-Oct-21,334,15,1393-1394,10.1001/jama.2025.12231,
40928788,Biparametric vs Multiparametric MRI for Prostate Cancer Diagnosis: The PRIME Diagnostic Clinical Trial.,"Ng, Alexander B C D; Asif, Aqua; Agarwal, Ridhi; Panebianco, Valeria; Girometti, Rossano et al.",JAMA,2025-Oct-07,334,13,1170-1179,10.1001/jama.2025.13722,"IMPORTANCE: Multiparametric magnetic resonance imaging (MRI), with or without prostate biopsy, has become the standard of care for diagnosing clinically significant prostate cancer. Resource capacity limits widespread adoption. Biparametric MRI, which omits the gadolinium contrast sequence, is a shorter and cheaper alternative offering time-saving capacity gains for health systems globally. OBJECTIVE: To assess whether biparametric MRI is noninferior to multiparametric MRI for diagnosis of clini..."
40928773,Biparametric Prostate MRI Is Safe and Effective if Image Quality Is Excellent.,"Davenport, Matthew S; Pockros, Benjamin M; Morgan, Todd M",JAMA,2025-Oct-07,334,13,1149-1150,10.1001/jama.2025.13914,
40928771,Viral Infections Associated With Injection Drug Use.,"Assoumou, Sabrina A; Alexander, Raegan N; Miller, Sarah E",JAMA,2025-Oct-21,334,15,1386-1387,10.1001/jama.2025.13287,
40926452,Retrospective study about suppression of new sensitization to cedar pollen in children who have undergone sublingual immunotherapy for house dust mites.,"Nagai, Yuko; Obata, Sho; Kawashima, Kayoko; Kawabe, Takanari; Hanada, Yukiko et al.","Auris, nasus, larynx",2025-Oct,52,5,610-614,10.1016/j.anl.2025.08.002,"OBJECTIVE: To investigate whether sublingual immunotherapy (SLIT) with house dust mite (HDM) extract suppresses new sensitization to Japanese cedar pollen(JCP) in children with HDM-positive allergic rhinitis. METHODS: This retrospective study was conducted at our center and included pediatric patients aged 5-15 years who visited between January 2018 and December 2020. Eligible patients tested positive for HDM-specific immunoglobulin E (IgE), negative for JCP-specific IgE, and had no history of S..."
40925776,"Authors' reply to: ""Comment on the article by Dr. Cem Çelik: Endoscopic transpterygoid repair of sphenoid sinus meningocele: A comprehensive case report and literature review"".","Shimizu, Aiko; Makihara, Seiichiro","Auris, nasus, larynx",2025-Oct,52,5,631,10.1016/j.anl.2025.08.011,
40920411,Influenza and COVID-19 Multicomponent Vaccine in Adults-Reply.,"Rudman Spergel, Amanda K; Callendret, Benoit; Kostanyan, Lusine",JAMA,2025-Oct-14,334,14,1301-1302,10.1001/jama.2025.12225,
40920409,Myo-inositol to Prevent Pregnancy Complications: Valuable Evidence Amid Complex Etiologies.,"Hauspurg, Alisse; Cudjoe, Efe; Miller, Emily S",JAMA,2025-Oct-07,334,13,1147-1148,10.1001/jama.2025.14399,
40920401,Myo-inositol Supplementation to Prevent Pregnancy Complications in Polycystic Ovary Syndrome: A Randomized Clinical Trial.,"van der Wel, Anne W T; Frank, Chryselle M C; Bout-Rebel, Rebekka; Duijnhoven, Ruben G; van Bree, Bo E et al.",JAMA,2025-Oct-07,334,13,1151-1159,10.1001/jama.2025.13668,"IMPORTANCE: Pregnant individuals with polycystic ovary syndrome (PCOS) present with a higher risk of pregnancy complications, including gestational diabetes, preeclampsia, and preterm birth. Myo-inositol supplementation may reduce these risks. OBJECTIVE: To determine whether daily supplementation with myo-inositol during pregnancy among individuals with PCOS reduces the risk of a composite outcome of gestational diabetes, preeclampsia, and preterm birth. DESIGN, SETTING, AND PARTICIPANTS: This d..."
40920372,Influenza and COVID-19 Multicomponent Vaccine in Adults.,"Liu, Zhican; Zhang, Lingling; Jiang, Mingyan",JAMA,2025-Oct-14,334,14,1301,10.1001/jama.2025.12222,
40920367,Revisiting the FDA's Accelerated Approval Pathway.,"Kodan, Asha; Kannarkat, Joseph T; Alexander, G Caleb",JAMA,2025-Oct-07,334,13,1139-1140,10.1001/jama.2025.14052,
40912133,Relationship between timing of tympanostomy tube insertion and mastoid air cell development in children with otitis media.,"Kadowaki, Seiichi; Ishii, Ryota; Sugiyama, Tomonori; Kikuchi, Saori; Iino, Yukiko","Auris, nasus, larynx",2025-Oct,52,5,605-609,10.1016/j.anl.2025.08.006,"OBJECTIVE: This study aimed to evaluate the effect of age at tympanostomy tube insertion on mastoid air cell development, focusing on whether insertion before 3 years of age is associated with more favorable pneumatization. METHODS: We retrospectively analyzed 39 children (71 ears) who developed tympanic membrane perforation following tube insertion (tube group), including cases primarily associated with recurrent acute otitis media (rAOM) and otitis media with effusion (OME). The control group ..."
40912132,Risk factors and timing of postoperative hypothyroidism onset following hemithyroidectomy.,"Takata, Kuniaki; Kojima, Tsuyoshi; Okanoue, Yusuke; Otsuki, Shuya; Oda, Shiori et al.","Auris, nasus, larynx",2025-Oct,52,5,597-604,10.1016/j.anl.2025.08.008,"OBJECTIVE: This study aimed to identify prognostic factors for postoperative hypothyroidism and assess the timing of its onset in patients who underwent hemithyroidectomy for thyroid tumors. Despite normal preoperative thyroid function, some patients develop postoperative hypothyroidism, necessitating lifelong thyroid hormone replacement therapy. Identifying risk factors and establishing appropriate follow-up guidelines are essential for optimizing patient management. METHODS: A retrospective an..."
40912131,Performance of generative AI across ENT tasks: A systematic review and meta-analysis.,"Hack, Sholem; Attal, Rebecca; Farzad, Armin; Alon, Eran E; Glikson, Eran et al.","Auris, nasus, larynx",2025-Oct,52,5,585-596,10.1016/j.anl.2025.08.010,"OBJECTIVE: To systematically evaluate the diagnostic accuracy, educational utility, and communication potential of generative AI, particularly Large Language Models (LLMs) such as ChatGPT, in otolaryngology. DATA SOURCES: A comprehensive search of PubMed, Embase, Scopus, Web of Science, and IEEE Xplore identified English-language peer-reviewed studies from January 2022 to March 2025. REVIEW METHODS: Eligible studies evaluated text-based generative AI models used in otolaryngology. Two reviewers ..."
40911333,New Study Questions Antibiotic Use Guidelines for Cirrhosis With Upper Gastrointestinal Bleeding.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1135,10.1001/jama.2025.13360,
40911332,New Report on School Active Shooter Drills Weighs Psychological Effects.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1133-1134,10.1001/jama.2025.15324,
40911321,Wegovy Now Approved for Treatment of Severe Liver Disease.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1135,10.1001/jama.2025.13358,
40911320,Women's Health Is Everywhere-Introducing JAMA+ Women's Health.,"Brubaker, Linda; Bibbins-Domingo, Kirsten",JAMA,2025-Oct-14,334,14,1243-1244,10.1001/jama.2025.14966,
40911319,1 in 4 US Adults With Diabetes Used Injectable GLP-1 Drugs Last Year.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1136,10.1001/jama.2025.13363,
40911318,The Promise and Challenge of AI for Women's Health: A Special JAMA+ AI Conversation.,"Perlis, Roy",JAMA,2025-Oct-14,334,14,1245,10.1001/jama.2025.14917,
40911316,Specialized Equipment No Better Than Simple Gear for Pulmonary Rehabilitation.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1135-1136,10.1001/jama.2025.13362,
40911314,Smoking Cessation Linked to Recovery From Other Substance Use Disorders.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1135,10.1001/jama.2025.13359,
40911313,FDA Requires Stronger Opioid Pain Medication Warning Labels.,"Schneider, Lauren",JAMA,2025-Oct-07,334,13,1135,10.1001/jama.2025.13361,
40911303,"Breaking From CDC, ACOG Continues Recommending COVID-19 Vaccine During Pregnancy.","Anderer, Samantha",JAMA,2025-Oct-07,334,13,1131-1132,10.1001/jama.2025.16943,
40907073,Use of cartilage-conduction hearing aids in a child with Crouzon syndrome and meatal atresia.,"Adachi, Mika; Shirakura, Masayuki; Sato, Takeshi; Katori, Yukio","Auris, nasus, larynx",2025-Oct,52,5,581-584,10.1016/j.anl.2025.08.007,"A cartilage-conduction hearing aid (CCHA) transmits sound vibrations to the inner ear via the ear cartilage rather than through air or bone. They can be used in patients with meatal atresia and persistent otorrhea. Unlike bone-conduction hearing aid (BCHA), there is no need for pressure between the transducer and the temporal bone. Effective hearing is achieved by simply bringing the cartilage-conduction transducer into contact with the auricular cartilage. Crouzon syndrome is characterized by c..."
40906494,Single Treatment With MM120 (Lysergide) in Generalized Anxiety Disorder: A Randomized Clinical Trial.,"Robison, Reid; Barrow, Robert; Conant, Craig; Foster, Eric; Freedman, Jamie M et al.",JAMA,2025-Oct-21,334,15,1358-1372,10.1001/jama.2025.13481,"IMPORTANCE: Effective and well-tolerated pharmacotherapies for generalized anxiety disorder (GAD), which is one of the most common psychiatric disorders, are needed. OBJECTIVE: To determine the dose-response relationship of MM120 (lysergide D-tartrate) in adults with moderate to severe GAD. DESIGN, SETTINGS, AND PARTICIPANTS: This phase 2b, multicenter, randomized, double-blind, placebo-controlled study enrolled 198 adults aged 18 to 74 years with a primary GAD diagnosis who presented with moder..."
40906492,Are Psychedelic Agents Ready for Prime Time as Stand-Alone Treatments?,"Soares, Claudio N",JAMA,2025-Oct-21,334,15,1333-1335,10.1001/jama.2025.10869,
40906490,Good Grief.,"Nelson, Cassandra",JAMA,2025-Oct-14,334,14,1235-1236,10.1001/jama.2025.14852,
40906488,Federal Funding Conditions Threaten Gender-Affirming Care Access and Physician Autonomy.,"Shachar, Carmel; Lynch, Julia; Costello, Kevin",JAMA,2025-Oct-07,334,13,1137-1138,10.1001/jama.2025.14049,
40906487,Patient-Reported Symptoms and Direct Health Care Costs in Head and Neck Cancer.,"Ayoo, Kennedy; Sutradhar, Rinku; Li, Qing; Villemure-Poliquin, Noémie; Fu, Rui et al.",JAMA otolaryngology-- head & neck surgery,2025-Oct-01,151,10,976-983,10.1001/jamaoto.2025.2641,"IMPORTANCE: Head and neck cancer (HNC) and its associated treatments are associated with substantial functional, psychological, and financial consequences. Patient-reported outcome measures (PROMs) play a crucial role in capturing the full impact of disease. Understanding how PROMs are associated with health care costs is critical for cancer care planning; however, the association of health care expenditure and PROMs is yet to be clarified. OBJECTIVE: To assess the association between Edmonton S..."
40906486,"Socioeconomic Status, Voice Disorder Risk, and Voice-Related Handicap Across Childhood.","Fujiki, Robert Brinton; Thibeault, Susan L",JAMA otolaryngology-- head & neck surgery,2025-Oct-01,151,10,967-975,10.1001/jamaoto.2025.2633,"IMPORTANCE: Both voice disorders and socioeconomic deprivation can limit quality of life in pediatric populations. However, the association between socioeconomic status (SES), voice disorder prevalence, and voice-related handicap in children and adolescents has not been well understood. OBJECTIVE: To examine the association between SES and voice disorder prevalence across childhood, as well as the association between SES and voice-related handicap. DESIGN, SETTING, AND PARTICIPANTS: In this cros..."
40906484,Diagnostic Approach for COPD.,"Hahn, David L",JAMA,2025-Oct-14,334,14,1300,10.1001/jama.2025.12097,
40906482,Diagnostic Approach for COPD-Reply.,"Bhatt, Surya P; Silverman, Edwin K; Crapo, James D",JAMA,2025-Oct-14,334,14,1300-1301,10.1001/jama.2025.12100,
40906474,A Young Male With Enlarging Facial Swelling.,"Rai, Pranjal",JAMA otolaryngology-- head & neck surgery,2025-Oct-01,151,10,1005-1006,10.1001/jamaoto.2025.2717,
40906473,Radiotherapy for Growing Vestibular Schwannomas.,"Sethi, Mantegh; Gowrishankar, Shravan; Tysome, James; Donnelly, Neil; Axon, Patrick et al.",JAMA otolaryngology-- head & neck surgery,2025-Oct-01,151,10,931-937,10.1001/jamaoto.2025.1953,"IMPORTANCE: In the literature, there is a lack of data reporting tumor control rates after radiotherapy in actively growing vestibular schwannomas (VS). Data for this rarely studied population are needed. OBJECTIVE: To estimate tumor control rates in radiologically growing VS treated with first-line radiotherapy. DESIGN, SETTING, AND PARTICIPANTS: This international, multicenter cohort study used prospectively collected data from patients with growing unilateral VS treated first-line with radiot..."
40906472,Addressing Stakeholder Gaps and Systemic Barriers in Intersystem Medical Error Discovery Reporting.,"Sharma, Shiven; Lavin, Jennifer M; Rassekh, Christopher H",JAMA otolaryngology-- head & neck surgery,2025-Oct-01,151,10,1011-1012,10.1001/jamaoto.2025.2657,
40906468,Addressing Stakeholder Gaps and Systemic Barriers in Intersystem Medical Error Discovery Reporting-Reply.,"Kazemi, Ruby J; Antunez, Alexis G; Brenner, Michael J",JAMA otolaryngology-- head & neck surgery,2025-Oct-01,151,10,1012,10.1001/jamaoto.2025.2660,
40906466,Diagnostic Approach for COPD.,"Zhu, Jianping; Zhang, Weixing; Xie, Hui",JAMA,2025-Oct-14,334,14,1299-1300,10.1001/jama.2025.12094,
40900610,Reporting of Clinical Trial Uncertainties With New Cancer Drugs in Journal Publications and Clinical Guidelines.,"Cherla, Avi; Wagner, Anita K; Wouters, Olivier J; Woloshin, Steven; Davis, Courtney et al.",JAMA,2025-Oct-28,334,16,1480-1482,10.1001/jama.2025.13917,
40900609,Greenhouse Gas Emissions Related to Inhalers.,"Sun, Bob Z",JAMA,2025-Oct-14,334,14,1298,10.1001/jama.2025.11817,
40900608,Greenhouse Gas Emissions Related to Inhalers.,"Kraut, Roni Y; Babenko, Oksana",JAMA,2025-Oct-14,334,14,1297-1298,10.1001/jama.2025.11814,
40900584,Greenhouse Gas Emissions Related to Inhalers-Reply.,"Tirumalasetty, Jyothi; Alkhunaizi, Mansour; Nassikas, Nicholas",JAMA,2025-Oct-14,334,14,1298-1299,10.1001/jama.2025.11820,
40900579,The One Big Beautiful Bill Act-Implications for Rural Health Care.,"Howren, M Bryant; Hansen, Jed R",JAMA,2025-Oct-07,334,13,1143-1144,10.1001/jama.2025.13518,
40900575,Methamphetamine Use Disorder.,"Leyde, Sarah; Tilhou, Alyssa S; Tsui, Judith I",JAMA,2025-Oct-07,334,13,1192-1193,10.1001/jama.2025.12007,
40900552,Rural Hospitals Deserve More Than Patchwork Policies.,"Mullens, Cody Lendon; Probst, Janice C; Ibrahim, Andrew M",JAMA,2025-Oct-07,334,13,1141-1142,10.1001/jama.2025.14945,
40886309,Long-Term Anticoagulation Discontinuation After Catheter Ablation for Atrial Fibrillation: The ALONE-AF Randomized Clinical Trial.,"Kim, Daehoon; Shim, Jaemin; Choi, Eue-Keun; Oh, Il-Young; Kim, Jun et al.",JAMA,2025-Oct-14,334,14,1246-1254,10.1001/jama.2025.14679,"IMPORTANCE: Data from randomized clinical trials on a long-term anticoagulation strategy for patients after catheter-based ablation for atrial fibrillation (AF) are lacking. OBJECTIVE: To evaluate whether discontinuing oral anticoagulant therapy provides superior clinical outcomes compared with continuing oral anticoagulant therapy in patients without documented atrial arrhythmia recurrence after catheter ablation for AF. DESIGN, SETTING, AND PARTICIPANTS: A randomized clinical trial including 8..."
