PMID,Title,Authors,Journal,Publication_Date,Volume,Issue,Pages,DOI,Abstract
40748284,Electrical Stimulation of Trigeminal Nerve at the Anterior Nasal Septum in Healthy Individuals and Patients With Olfactory Dysfunction.,"Garefis, Konstantinos; Weise, Susanne; Hanslik, Pauline; Mignot, Coralie; Stanley, Halina B et al.",International forum of allergy & rhinology,2025-Aug-01,,,,10.1002/alr.70003,"BACKGROUND: The intranasal trigeminal system contributes to the sense of smell. Its integrity in olfactory dysfunction (OD) may be crucial for future treatments. This study assessed trigeminal sensitivity in healthy individuals and patients with OD of different etiologies using electrical stimulation of the nasal mucosa. METHODS: Eighty-two participants were included in this multicentric study: healthy individuals (n = 28) and patients with OD (n = 54), comprising post-viral OD (PVOD, n = 29), p..."
40747837,Development of the Chronic Sialadenitis Outcome Test-14 for Chronic Sialadenitis.,"Vartiainen, Juha; Saarinen, Riitta; Laakso, Juha; Jokela, Johanna; Haaramo, Anu et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.70003,"OBJECTIVE: Patient perspectives have become an important aspect of healthcare evaluation. To measure health related quality of life (HRQoL), it is essential to apply well-researched HRQoL instruments. Current instruments for chronic sialadenitis have limitations and, thus, we created a new disease-specific HRQoL tailored for chronic sialadenitis. METHODS: COSMIN guidelines were followed. Initially, a preliminary 24-item questionnaire was created. Untreated patients (n = 126) were recruited to co..."
40747804,Hyperbaric Oxygen and Sudden Sensorineural Hearing Loss: A Systematic Review and Meta-Analysis.,"Alter, Isaac L; Hamiter, Mickie; Han, Jiying; Leu, Cheng-Shiun; Usseglio, John et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32472,"OBJECTIVE: Sudden sensorineural hearing loss (SSNHL) Remains a significant enigma, despite its profound impacts on affected individuals. Hyperbaric oxygen therapy (HBOT) has gained significant attention as a potential treatment, but its use remains controversial. We aimed to perform a systematic review and meta-analysis assessing the efficacy of HBOT in treating SSNHL. DATA SOURCES: PubMed, EMBASE, CENTRAL, MEDLINE, Google Scholar, Web of Science, and Clinicaltrials.gov were searched through May..."
40747798,"In Response to ""Now You See It, Now You Don't: Laryngoscopy Findings of Paradoxical Vocal Fold Motion"".","Strober, William; Huston, Molly",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32475,
40747793,"In Response to ""Postoperative Implementation of Virtual Reality and Wearable Devices"".","Pandrangi, Vivek C; Li, Ryan J",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.70000,
40747778,Non-Traumatic Arytenoid Subluxation in a Patient With Hypermobile Ehlers-Danlos Syndrome.,"Menton, Stacey M; Rhyner, Patricia A; Rutt, Amy L; Fairweather, DeLisa; Bruno, Katelyn A et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.70005,"This case study presents a patient with hypermobile Ehlers-Danlos syndrome who was initially diagnosed with vocal fold immobility, believed to be caused by vocal fold paralysis. Further dynamic CT imaging revealed intermittent arytenoid subluxation as the actual underlying issue. Vocal fold immobility in patients with Ehlers-Danlos syndrome may warrant further investigation prior to surgical intervention."
40747774,A Clinical Consensus Statement on Pulmonary Recurrent Respiratory Papillomatosis.,"Kohli, Nikita; Pai, Sara I; Buckingham, Julia; Carter, Yvonne M; Saba, Nabil F et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32463,"OBJECTIVE: Pulmonary recurrent respiratory papillomatosis (pRRP) is a rare manifestation of RRP with a paucity of data on workup and management. The objective was to develop guidance on the screening, diagnosis, and management of pRRP based on literature review and multidisciplinary expert consensus. METHODS: A pRRP expert group was assembled, comprising one representative from the RRP Foundation and 19 adult and pediatric otolaryngologists, thoracic surgeons, pulmonologists, oncologists, pathol..."
40747768,"In Response to ""Periodic Limb Movements Before and After Adenotonsillectomy in Children With Obstructive Sleep Apnea"".","Niksic, Amor; Ulualp, Seckin O; Chapel, A Claire; Liu, Christopher; Lenes-Voit, Felicity et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32476,
40747767,Alveolar Extracellular Vesicles May Protect Some Patients With Chronic Aspiration From Pneumonia.,"Ross, James T; Zhao, Nina W; Petrov, Dino; Lin, Ching-Wen; Bellini, Alyssa et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32482,"OBJECTIVES: Aspiration pneumonia (PNA) is a significant cause of morbidity and mortality. Up to 30% of healthy older adults may aspirate; however, many individuals with chronic aspiration do not develop PNA. We hypothesize that some patients with chronic aspiration may have distinct immune profiles that protect against PNA. METHODS: We prospectively enrolled 23 adults with profound swallowing impairment and objective evidence of chronic aspiration, and 5 controls without aspiration. All patients..."
40747757,Deciphering the Significance of Vocal Fold Motility in Laryngeal Cancer: Time for a Paradigm Shift?,"Marchi, Filippo; Iandelli, Andrea; Bellini, Elisa; Peretti, Giorgio",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32483,
40747741,Risk Analysis Index Versus Modified Frailty Index: Outcomes After Otolaryngologic Surgery.,"Evans, Lauran K; Tamamian, Carine; Delavary, Desiree; Lin, Matthew E; Yang, Hong-Ho et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32408,"OBJECTIVE: Patient frailty negatively impacts postsurgical outcomes across multiple specialties. Commonly used frailty scoring systems include the Modified 5-Item Frailty Index (MFI-5) and the Clinical Risk Analysis Index (RAI-C). We compared these frailty indices in predicting postsurgical outcomes in otolaryngology, a comparison that has never been completed to date. METHODS: Retrospective chart review of patients undergoing otolaryngologic surgery at a quaternary care medical center (2022-202..."
40747740,Randomized Crossover Comparison of the Airway-Exchange Broncholaryngoscope and Aintree Catheter.,"Boles, Roger W; Kim, Wihan; Zeng, William; Franco, Antonio; Yang, Tingyu et al.",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.70006,"OBJECTIVES: The Airway-Exchange Broncholaryngoscope (AEBLScope) combines a bronchoscope and airway-exchange catheter (AEC) into a single device, enabling visual placement of AECs and increasing the efficiency and accuracy of airway-exchange procedures (AEP). The purpose of this study was to compare the AEBLScope with the Aintree Intubation Catheter (Aintree) for AEPs in airway models. METHODS: Thirty-eight Otolaryngologists, Anesthesiologists, and Critical Care providers performed AEPs on trache..."
40747720,Immunodeficiency and Surgical Outcomes in Chronic Rhinosinusitis.,"Gao, Jaynelle; Karp, Corey; Hur, Kevin",The Laryngoscope,2025-Aug-01,,,,10.1002/lary.32456,
40746260,Transcaruncular Approach With Orbital Protection for Resection of Sinonasal Lesions: How I do it.,"Fischer, Jakob L; Roelofs, Kelsey A; Saffari, Persiana S; Suh, Jeff D; Rootman, Daniel B et al.",American journal of rhinology & allergy,2025-Aug-01,,,19458924251364570,10.1177/19458924251364570,BackgroundMinimally invasive techniques for the resection of sinonasal masses have become increasingly important over the past few decades. Sinonasal disease involving the lamina papyracea remains difficult to manage given the risk of injury to critical orbital structures and hemorrhage from nearby vessels.ObjectiveDetail the transcaruncular approach with orbital protection for the resection of benign and malignant sinonasal pathologies.MethodsDescription of surgical technique and presentation o...
40744849,Can the nasal area ratio of the left and right nasal cavities measured by computed tomography serve as an objective diagnostic criterion for caudal septal deviation?,"Hosokawa, Yu; Sawada, Masafumi; Shiko, Yuki; Osawa, Maiko; Kawasaki, Yohei et al.","Auris, nasus, larynx",2025-Aug,52,4,531-534,10.1016/j.anl.2025.07.007,"OBJECTIVE: Nasal septal surgery is an effective procedure for nasal obstruction; however, caudal deviation (CD) must be managed carefully. The diagnosis of CD is often subjective, and an objective index test method is required. Accordingly, we established reference values for the nasal area ratio in the horizontal section (NAR-H) and nasal area ratio in the coronal section (NAR-C) on computed tomography in CD. METHODS: This retrospective observational study included 120 patients who underwent se..."
40742717,Editorials.,,JAMA,2025-Aug-26,334,8,743,10.1001/jama.2024.18914,
40742582,Impact of the MISSION Act on Quality and Outcomes of Major Cardiovascular Procedures Among Veterans.,"Wu, Jingyi; Kanter, Genevieve P; Wagner, Todd H; Chu, Danny; Cashy, John P et al.",JAMA,2025-Aug-26,334,8,702-713,10.1001/jama.2025.11661,"IMPORTANCE: The Department of Veterans Affairs (VA) Maintaining Internal Systems and Strengthening Integrated Outside Networks (MISSION) Act expanded opportunities for veterans to obtain care outside the VA. However, the impact on health care outcomes is uncertain. OBJECTIVE: To measure the MISSION Act's impact on travel times and outcomes of percutaneous coronary intervention (PCI), coronary artery bypass grafting (CABG), and aortic valve replacement (AVR). DESIGN, SETTING, AND PARTICIPANTS: Th..."
40742578,A 34-Year-Old With Recurrent Abdominal Pain.,"Jia, Yifan; Lu, Qing; Yang, Jinlin",JAMA,2025-Aug-26,334,8,728-729,10.1001/jama.2025.11165,
40738792,New evaluation method using sound stimulation for asymptomatic vestibular dysfunction.,"Kobayashi, Masumi; Katayama, Naomi; Yoshida, Tadao; Sone, Michihiko","Auris, nasus, larynx",2025-Aug,52,4,527-530,10.1016/j.anl.2025.07.006,"The currently available evaluation methods for determining appropriate treatment strategies in patients with asymptomatic inner ear dysfunction are insufficient. Recently, we demonstrated the efficacy of 100-Hz sound stimulation for treating vestibular dysfunction in Meniere's disease. This case report presents the utility of 100-Hz sound stimulation as a new method for evaluating cases with asymptomatic vestibular dysfunction and their potential for recovery with early medical intervention. We ..."
40737115,Pediatric Influenza-Associated Acute Necrotizing Encephalopathy-Gaps Need to Be Addressed.,"Uyeki, Timothy M",JAMA,2025-Aug-26,334,8,677-679,10.1001/jama.2025.13003,
40736730,Influenza-Associated Acute Necrotizing Encephalopathy in US Children.,"Silverman, Andrew; Walsh, Rachel; Santoro, Jonathan D; Thomas, Katherine; Ballinger, Elizabeth et al.",JAMA,2025-Aug-26,334,8,692-701,10.1001/jama.2025.11534,"IMPORTANCE: Acute necrotizing encephalopathy (ANE) is a rare, but severe, neurologic condition for which epidemiologic and management data remain limited. During the 2024-2025 US influenza season, clinicians at large pediatric centers anecdotally reported an increased number of children with influenza-associated ANE, prompting this national investigation. OBJECTIVE: To understand the clinical presentation, interventions, and outcomes among US children diagnosed with influenza-associated ANE. DES..."
40720945,The use of fascia lata can minimize olfactory damage in endoscopic endonasal skull base surgery.,"Wu, Y; Xue, Y; Zheng, M; Wu, H; Zhang, Y et al.",Rhinology,2025-Aug-01,63,4,463-469,10.4193/Rhin24.522,"OBJECTIVE: The purpose of this study was to compare the impact of using fascia lata versus a nasoseptal flap for skull base repair on olfactory function following endoscopic endonasal skull base surgery. METHODS: Patients who underwent the endoscopic endonasal transsphenoidal approach (EETA) or the extended endoscopic endonasal transsphenoidal approach (EEETA) were included in this study. The study included 80 patients who underwent skull base defect repair using fascia lata, while the control g..."
40720610,Structured vs Self-Guided Multidomain Lifestyle Interventions for Global Cognitive Function: The US POINTER Randomized Clinical Trial.,"Baker, Laura D; Espeland, Mark A; Whitmer, Rachel A; Snyder, Heather M; Leng, Xiaoyan et al.",JAMA,2025-Aug-26,334,8,681-691,10.1001/jama.2025.12923,"IMPORTANCE: Identifying new interventions to slow and prevent cognitive decline associated with dementia is critical. Nonpharmacological interventions targeting modifiable risk factors are promising, relatively low-cost, accessible, and safe approaches. OBJECTIVE: To compare the effects of two 2-year lifestyle interventions on cognitive trajectory in older adults at risk of cognitive decline and dementia. DESIGN, SETTING, AND PARTICIPANTS: Single-blind, multicenter randomized clinical trial enro..."
40720604,Lifestyle Interventions to Improve Cognition in Later Life: When Is Enough Enough?,"Schott, Jonathan M",JAMA,2025-Aug-26,334,8,674-676,10.1001/jama.2025.12500,
40720137,Errors in Data Reported in Review.,,JAMA,2025-Aug-12,334,6,545,10.1001/jama.2025.12709,
40713211,Robotic and computer-assisted techniques in ear surgery.,"Fujita, Takeshi; Ito, Taku; Uchida, Masaya; Koyama, Hajime; Takahashi, Masahiro et al.","Auris, nasus, larynx",2025-Aug,52,4,496-501,10.1016/j.anl.2025.06.013,"Robotic and computer-assisted systems for ear surgery are receiving growing attention as tools to overcome the challenges intrinsic to the delicate, restricted operative field of the middle and inner ear. This review highlights recent advances in robotic platforms, clinical outcomes, and emerging technologies such as augmented reality (AR), virtual reality (VR), and artificial intelligence (AI). Multiple groups worldwide have introduced robotic devices that aid or automate tasks like mastoid dri..."
40711801,Fewer Treatment Referrals for Black Patients After Opioid Overdose.,"Anderer, Samantha",JAMA,2025-Aug-26,334,8,662,10.1001/jama.2025.10979,
40711800,"WHO Report Suggests Likely Zoonotic Origin of COVID-19, Doesn't Rule Out Lab Leak.","Schneider, Lauren",JAMA,2025-Aug-26,334,8,661,10.1001/jama.2025.10976,
40711798,Esketamine Monotherapy Effective for Treatment-Resistant Depression.,"Anderer, Samantha",JAMA,2025-Aug-26,334,8,661-662,10.1001/jama.2025.10978,
40711797,New Research Finds Long-Term Shifts in Heart Disease Mortality.,"Schneider, Lauren",JAMA,2025-Aug-26,334,8,659-660,10.1001/jama.2025.11779,
40711796,US Measles Cases Hit 25-Year High.,"Anderer, Samantha",JAMA,2025-Aug-26,334,8,661,10.1001/jama.2025.10974,
40711783,"More Adolescents Vaping Cannabis and Synthetics, Study Finds.","Anderer, Samantha",JAMA,2025-Aug-26,334,8,661,10.1001/jama.2025.10975,
40711782,Is There a Norovirus Vaccine on the Horizon?,"Schweitzer, Kate",JAMA,2025-Aug-26,334,8,656-658,10.1001/jama.2025.10673,
40711775,Air Pollution Linked to Cancer-Causing Gene Changes in Nonsmokers.,"Anderer, Samantha",JAMA,2025-Aug-26,334,8,661,10.1001/jama.2025.10977,
40695665,Feingold syndrome with GJB2 variants.,"Nitta, Yoshihiro; Sano, Hajime; Yoshimura, Yoshihiro; Takada, Fumio; Yamashita, Taku","Auris, nasus, larynx",2025-Aug,52,4,522-526,10.1016/j.anl.2025.07.005,"Congenital hearing loss is the most common birth defect, with genetic factors implicated in 50 % of prelingual cases. GJB2 variant, causing up to 50 % of autosomal recessive non-syndromic hearing loss, typically show stable hearing profiles and favorable cochlear implant (CI) outcomes. In this case, however, the atypical clinical course prompted further evaluation. A 3-year-6-month-old girl, born at 35 weeks presented with profound bilateral hearing loss detected by auditory brainstem response. ..."
40694656,The changing paradigm for cystic fibrosis in rhinology.,"Sedaghat, A R",Rhinology,2025-Aug-01,63,4,385,10.4193/Rhin25.904,"I would like to welcome you to the August issue of Rhinology. In the latest issue of Rhinology, you will find high quality articles spanning the entire breadth of the field of rhinology. From studies on inflammatory sinus disease to skull base pathology, from medical to surgical treatments, every reader is sure to find studies of interest and applicability to their practice. For the focus of this editorial, I highlight for the reader the article by Le Bon et al., which describes the case of a pa..."
40690250,The End Kidney Deaths Act-Reply.,"Mueller, Thomas F; Matamoros, Maria A; Danovitch, Gabriel M",JAMA,2025-Aug-26,334,8,735-736,10.1001/jama.2025.8243,
40690230,The End Kidney Deaths Act.,"Perlman, Elaine; Ambagtsheer, Frederike; Matas, Arthur",JAMA,2025-Aug-26,334,8,735,10.1001/jama.2025.8240,
40685301,"Comparison of Mupirocin ointment and basic fibroblast growth factor gel in the treatment of pediatric recurrent anterior epistaxis: Randomized, controlled, single blind study.","Lou, Zhengcai; Lou, Zihan; Chen, Zhengnong","Auris, nasus, larynx",2025-Aug,52,4,516-521,10.1016/j.anl.2025.07.004,"OBJECTIVE: The objective of this study was to compare the short-and medium-term effectiveness of Mupirocin ointment (2 %) (MUO) and recombinant bovine basic fibroblast growth factor eye-gel (bFGF) in the treatment of recurrent anterior epistaxis (RAE) in children. MATERIAL AND METHODS: children with RAE were randomly allocated into MUO group or bFGF group. The recurrence epistaxis,epistaxis severity score (ESS),and visual analog scale (VAS) were compared among two groups at 4 weeks and 3 months...."
40681401,Early detection and successful management of postoperative external jugular vein thrombosis using color doppler ultrasonography after free jejunal transfer.,"Ida, Kohei; Kadota, Hideki; Shimamoto, Ryo; Oryoji, Chikafumi; Emura, Do et al.","Auris, nasus, larynx",2025-Aug,52,4,502-506,10.1016/j.anl.2025.07.001,"Postoperative venous thrombosis is a known complication of free flap reconstruction, yet thrombosis of the external jugular vein (EJV) remains underreported. We present two cases of EJV thrombosis following free jejunal transfer, both detected early using color Doppler ultrasonography (CDU) and successfully managed with anticoagulation therapy. In Case 1, EJV was used after failure of a prior jejunal flap anastomosed to the internal jugular vein (IJV). CDU on postoperative day (POD) 0 showed thr..."
40679842,Global Childhood Vaccination Progress Has Stalled in Recent Decades.,"Anderer, Samantha",JAMA,2025-Aug-19,334,7,562,10.1001/jama.2025.10333,
40679841,Once-Weekly Basal Insulin Matches Daily Option in Type 2 Diabetes Trial.,"Anderer, Samantha",JAMA,2025-Aug-19,334,7,562,10.1001/jama.2025.10332,
40679836,Why Capturing Heat-Related Illness in the Medical Record Matters More Than Ever.,"Orrall, Avery",JAMA,2025-Aug-19,334,7,557-559,10.1001/jama.2024.28654,
40679835,Older Adults Are Spending Too Long in the ED-Here's Why and What Could Help.,"Hunt, Virginia",JAMA,2025-Aug-19,334,7,560-561,10.1001/jama.2025.10103,
40679834,"ADHD Medication Use Linked With Lower Risk of Injury, Crashes, and Crime.","Anderer, Samantha",JAMA,2025-Aug-19,334,7,562-563,10.1001/jama.2025.10334,
40679833,Invasive Approach Fails to Reduce Deaths in Older Adults With Acute Coronary Syndromes.,"Anderer, Samantha",JAMA,2025-Aug-19,334,7,563,10.1001/jama.2025.10335,
40679814,"CMS, Commercial Insurers Vow to Streamline Prior Authorization.","Schneider, Lauren",JAMA,2025-Aug-19,334,7,562,10.1001/jama.2025.10330,
40679811,CDC Reports Drop in Fast-Food Intake Among Both Adults and Youth.,"Anderer, Samantha",JAMA,2025-Aug-19,334,7,562,10.1001/jama.2025.10331,
40674088,Optimal Vasopressin Initiation in Septic Shock-Reply.,"Kalimouttou, Alexandre; Seymour, Christopher W; Pirracchio, Romain",JAMA,2025-Aug-19,334,7,644,10.1001/jama.2025.8096,
40674081,Optimal Vasopressin Initiation in Septic Shock.,"Gao, Catherine A; Parker, William F",JAMA,2025-Aug-19,334,7,643-644,10.1001/jama.2025.8093,
40674080,Foreign Letters: London.,,JAMA,2025-Aug-12,334,6,547,10.1001/jama.2024.18900,
40668565,Delaying Progression of Chronic Kidney Disease.,"Song, Ryan M; Alexander, Jason T; Prochaska, Megan",JAMA,2025-Aug-19,334,7,629-630,10.1001/jama.2025.9532,
40668562,Drug Versioning and Legal Accountability.,"Parente, Eva; Bohrer, Robert A",JAMA,2025-Aug-19,334,7,642,10.1001/jama.2025.8087,
40668550,Drug Versioning and Legal Accountability-Reply.,"Tu, S Sean; Bonis, Timothy",JAMA,2025-Aug-19,334,7,642-643,10.1001/jama.2025.8090,
40658431,Microultrasonography-Guided vs MRI-Guided Biopsy for Prostate Cancer Diagnosis.,"Catto, James W F; Murphy, Declan; Loeb, Stacy",JAMA,2025-Aug-19,334,7,641,10.1001/jama.2025.7941,
40658426,Microultrasonography-Guided vs MRI-Guided Biopsy for Prostate Cancer Diagnosis-Reply.,"Kinnaird, Adam; Klotz, Laurence",JAMA,2025-Aug-19,334,7,641-642,10.1001/jama.2025.7944,
40658415,Medical Staff Bylaws and Shared Governance.,"McBride, Sean M; Richman, Barak D",JAMA,2025-Aug-19,334,7,569-570,10.1001/jama.2025.10908,
40658412,Discovering Residual Pathways Driving Asthma Exacerbations in the Era of Biologic Therapy.,"Powell, Weston T; Debley, Jason S",JAMA,2025-Aug-12,334,6,493-495,10.1001/jama.2025.11227,
40652619,Course of a sudden sensorineural hearing loss case diagnosed as intra-labyrinthine hemorrhage with MRI in the early phase.,"Ide, Kenta; Hosoya, Makoto; Nishiyama, Takanori; Shimanuki, Marie N; Ueno, Masafumi et al.","Auris, nasus, larynx",2025-Aug,52,4,479-483,10.1016/j.anl.2025.06.012,"Intralabyrinthine hemorrhage (ILH) is a rare differential diagnosis of sudden sensorineural hearing loss. Investigations using magnetic resonance imaging (MRI) in the early phase from the onset are inevitable to diagnose ILH. However, MRI is not usually performed during the early phases of sudden sensorineural hearing loss. Hence, ILH is rarely diagnosed, and the hearing prognosis and vestibular function in patients have been poorly understood. In the present study, we report the detailed course..."
40644443,Concerns on Sleep Assessment Complexity and Nasal Resistance Effects in Empty Nose Syndrome.,"Hsueh, Hsiang-An; Lee, Ta-Jen; Chuang, Li-Pang; Huang, Chi-Che; Chen, Yi-Wei et al.",International forum of allergy & rhinology,2025-Aug,15,8,881-883,10.1002/alr.23632,
40643930,FDA Approves First Twice-Yearly PrEP for Long-Acting HIV Prevention.,"Anderer, Samantha",JAMA,2025-Aug-12,334,6,477,10.1001/jama.2025.10325,
40643928,The CDC No Longer Recommends COVID-19 Shots During Pregnancy-Now What?,"Rubin, Rita",JAMA,2025-Aug-12,334,6,469-472,10.1001/jama.2025.11889,
40643921,"Diet Drinks vs Water, a GLP-1 Drug Without Muscle Loss, and More-Highlights From ADA 2025.","Abbasi, Jennifer",JAMA,2025-Aug-12,334,6,473-474,10.1001/jama.2025.10671,
40643906,More US Children Die Than in Other High-Income Nations.,"Anderer, Samantha; Bucher, Karen",JAMA,2025-Aug-12,334,6,475-476,10.1001/jama.2025.10317,
40643905,Obesity Drugs Considered First-Line Option for Cardiovascular Risk.,"Anderer, Samantha",JAMA,2025-Aug-12,334,6,477,10.1001/jama.2025.10324,
40643904,Body Fat Percentage May Predict Mortality Risk Better Than BMI.,"Anderer, Samantha",JAMA,2025-Aug-12,334,6,477,10.1001/jama.2025.10326,
40643902,Fecal Transplant Appears Noninferior to Antibiotics for Treating CDI.,"Anderer, Samantha",JAMA,2025-Aug-12,334,6,477,10.1001/jama.2025.10327,
40643901,Walking More Than 100 Minutes per Day May Prevent Chronic Lower Back Pain.,"Anderer, Samantha",JAMA,2025-Aug-12,334,6,478,10.1001/jama.2025.10328,
40643899,CDC Reports Rise in Unintentional Fall Deaths Among Older Adults.,"Anderer, Samantha",JAMA,2025-Aug-12,334,6,478,10.1001/jama.2025.10329,
40638132,Ownership of Americans' Health Care.,"Levy, Mark Robinson",JAMA,2025-Aug-19,334,7,639-640,10.1001/jama.2025.7482,
40638125,Error in Text.,,JAMA otolaryngology-- head & neck surgery,2025-Aug-01,151,8,827,10.1001/jamaoto.2025.2378,
40638113,Plant Pathology and Medicine.,,JAMA,2025-Aug-05,334,5,458,10.1001/jama.2024.18893,
40638106,Discussing Digital Interventions in Asthma Symptom Monitoring.,"Hswen, Yulin; Watts, Jessica",JAMA,2025-Aug-19,334,7,581,10.1001/jama.2025.10632,
40638105,ACGME-I Accreditation in Low-Resource Training Programs.,"Ali, Sayed K; Chandani, Ali K; Mansi, Ishak",JAMA,2025-Aug-19,334,7,571-572,10.1001/jama.2025.10448,
40638101,"A 25-Year-Old With Palpitations, Fatigue, and Migraines.","Jones, Robert Benson; Bonanni, Maria L; Cohen, Debbie L",JAMA,2025-Aug-19,334,7,631-632,10.1001/jama.2025.8861,
40638100,Holding Space.,"Seabright, Angela",JAMA,2025-Aug-12,334,6,489-490,10.1001/jama.2025.9743,
40638095,Progressive Tongue Root Mass in a 32-Year-Old Woman.,"Ajeti, Rinor; Ajeti, Afrim; Maxharraj, Jeton",JAMA otolaryngology-- head & neck surgery,2025-Aug-01,151,8,821-822,10.1001/jamaoto.2025.1708,
40638078,Ownership of Americans' Health Care-Reply.,"Himmelstein, David U; Kuttner, Robert; Woolhandler, Steffie",JAMA,2025-Aug-19,334,7,640-641,10.1001/jama.2025.7485,
40633276,Long-term outcomes of cochlear implantation in adolescents with early-onset hearing loss.,"Yoshida, Haruo; Kanda, Yukihiko; Shojinaga, Satomi; Satoh, Chisei; Kumai, Yoshihiko et al.","Auris, nasus, larynx",2025-Aug,52,4,471-478,10.1016/j.anl.2025.06.010,"OBJECTIVE: Neonatal hearing screening (NHS) has long-term beneficial effects on the outcomes of cochlear implantation (CI); however, some adolescents still require CI evaluation because of progressive hearing loss. This study aimed to investigate long-term postoperative effects and to identify prognostic factors in adolescents with CI. METHODS: Thirty-four patients with pre- or perilingual severe-to-profound hearing loss who underwent CI after the age of 10 years (adolescent group) were included..."
40632551,Leveraging the Emergency Department to Address the Hepatitis C Epidemic.,"Malani, Preeti N; Schenkel, Stephen M",JAMA,2025-Aug-12,334,6,507-508,10.1001/jama.2025.10868,
40632550,Eastern Equine Encephalitis in the US.,"Staples, J Erin; Gould, Carolyn V",JAMA,2025-Aug-12,334,6,530-531,10.1001/jama.2025.9073,
40632518,Complexity of Prostate Cancer.,"Miao, Yongchang; Zhao, Kun; Shang, Anquan",JAMA,2025-Aug-12,334,6,544,10.1001/jama.2025.7196,
40632513,Complexity of Prostate Cancer-Reply.,"Raychaudhuri, Ruben; Lin, Daniel W; Montgomery, R Bruce",JAMA,2025-Aug-12,334,6,544-545,10.1001/jama.2025.7193,
40632510,Hepatitis C Screening in Emergency Departments: The DETECT Hep C Randomized Clinical Trial.,"Haukoos, Jason; Rothman, Richard E; Galbraith, James W; Hopkins, Emily; Hsieh, Yu-Hsiang et al.",JAMA,2025-Aug-12,334,6,497-507,10.1001/jama.2025.10563,"IMPORTANCE: Identification of individuals with hepatitis C virus (HCV) infection is a public health priority. Emergency departments (EDs) have been a focus of screening efforts, as they serve large numbers of at-risk patients who commonly do not access health care elsewhere. However, the optimal approach to HCV screening in ED settings remains unknown. OBJECTIVE: To evaluate the effectiveness of HCV screening in EDs with the hypothesis that nontargeted screening identifies more new diagnoses tha..."
40622737,What Is West Nile Virus Infection?,"Zhou, Shiwei; Malani, Preeti N",JAMA,2025-Aug-19,334,7,650,10.1001/jama.2025.9137,
40622735,Cancer Screening After the Onset of the COVID-19 Pandemic-Reply.,"Star, Jessica; Bandi, Priti",JAMA,2025-Aug-12,334,6,543-544,10.1001/jama.2025.6934,
40622734,Threats to Patient Safety From Cybersecurity Flaws-A New Never Event.,"Kramer, Daniel B; Amos, Jennifer R; Goldman, Julian M; Fu, Kevin",JAMA,2025-Aug-05,334,5,391-392,10.1001/jama.2025.10104,
40622733,"Trends in US Children's Mortality, Chronic Conditions, Obesity, Functional Status, and Symptoms.","Forrest, Christopher B; Koenigsberg, Lauren J; Eddy Harvey, Francis; Maltenfort, Mitchell G; Halfon, Neal",JAMA,2025-Aug-12,334,6,509-516,10.1001/jama.2025.9855,"IMPORTANCE: Recent scientific and policy statements suggest that child health may be worsening in the US. OBJECTIVE: To determine how US children's health has been changing from 2007 to 2023 using multiple data collection methods and a comprehensive set of health indicators. DESIGN, SETTING, AND PARTICIPANTS: Repeated, cross-sectional analyses using mortality statistics from the US and 18 comparator high-income nations from the Organisation for Economic Co-operation and Development (OECD18), 5 n..."
40622725,How We Are Failing US Children.,"Wolf, Elizabeth R; Rivara, Frederick P; Woolf, Steven H",JAMA,2025-Aug-12,334,6,491-492,10.1001/jama.2025.10639,
40622703,West Nile Virus: A Review.,"Gould, Carolyn V; Staples, J Erin; Guagliardo, Sarah Anne J; Martin, Stacey W; Lyons, Shelby et al.",JAMA,2025-Aug-19,334,7,618-628,10.1001/jama.2025.8737,"IMPORTANCE: West Nile virus (WNV), a neurotropic flavivirus spread by Culex species mosquitoes, is the leading cause of mosquito-borne disease in the contiguous US. From 2014 to 2023, a mean of 1300 WNV neuroinvasive disease cases and 130 deaths were reported annually in the US. OBSERVATIONS: Almost all WNV infection occurs via mosquito bites, but transmission can rarely occur via blood transfusion, organ transplantation, and transplacental, perinatal, breastmilk, percutaneous, and conjunctival ..."
40622688,Cancer Screening After the Onset of the COVID-19 Pandemic.,"Wu, Gujie; Yin, Jiacheng; Huang, Yiwei",JAMA,2025-Aug-12,334,6,543,10.1001/jama.2025.6931,
