PMID,Title,Authors,Journal,Publication_Date,Volume,Issue,Pages,DOI,Abstract
40899662,In Reference to Inconsistent Associations of Modified Frailty Index-5 With Adverse Head and Neck Reconstruction Outcomes.,"Warrier, Akshay; Patel, Jeel; Bowers, Christian A; Gurgel, Richard",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70098,
40899650,In Response to Inconsistent Associations of Modified Frailty Index-5 With Adverse Head and Neck Reconstruction Outcomes.,"Orgun, Doruk; Poore, Samuel O",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70096,
40899481,In Response to Effect of Auditory Input on Sensory Organization and Fall Risk in Young Adults With Hearing Aids.,"Orhan, Emre; Tutar, Volkan; Gündüz, Bülent; Karamert, Recep; Uğur, Mehmet Birol et al.",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70101,
40899474,In Reference to Effect of Auditory Input on Sensory Organization and Fall Risk in Young Adults With Hearing Aids.,"Ravindranath, Preethi; Ashish, Sharad",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70097,
40899454,Prevalence of Long-Term Dysphagia in Head and Neck Cancer Survivors Not Receiving Dysphagia Treatment.,"Gulati, Arushi; Patel, Nina; Kidane, Joseph; Perrin, Claire E; Chan, Jason W et al.",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70085,"OBJECTIVE: In head and neck cancer (HNC) survivors not actively receiving dysphagia care, long-term dysphagia prevalence, dysphagia-related complications, and quality of life outcomes remain poorly understood. Understanding these outcomes is critical for creating effective HNC survivorship programs. METHODS: HNC survivors who completed cancer treatment > 2 years prior who had not undergone a swallow evaluation or therapy for > 1 year completed the MD Anderson Dysphagia Inventory (MDADI) and repo..."
40899436,Does Early Laser Treatment of Capillary Malformations Lead to More Favorable Outcomes?,"Harris, Larkin; Padia, Reema",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70099,
40899433,Frontal Sinus Inverted Papilloma: Surgical Challenges and Outcomes of a Multi-Institutional Cohort.,"Tham, Tristan; Kim, Alexis H; Wilensky, Jadyn; Tsang, Cynthia; Giannaris, Peter S et al.",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70103,OBJECTIVES: Inverted papilloma (IP) is typically a benign sinonasal tumor with a propensity to recur. The surgical treatment of IP arising from the frontal sinus is complicated by proximity to the orbit and skull base. The objective of this study is to describe the surgical challenges when managing this disease and report treatment outcomes in a multicenter cohort. METHODS: A retrospective review was performed on frontal sinus IP resected from 1993 to 2023. Demographic and clinicopathologic data...
40899420,Sterile Nasal Septal Abscess in Ulcerative Colitis With Crypt Abscess-Like Neutrophilic Infiltration.,"Murayama, Masakazu; Tanaka, Yoshihito; Yokose, Tomoyuki; Shimane, Toshikazu",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70106,"We report a rare case of a sterile nasal septal abscess (NSA) occurring as an extraintestinal manifestation of ulcerative colitis (UC), accompanied by a novel histopathologic finding. A 40-year-old woman with relapsed UC presented with nasal swelling, purulent discharge, hematochezia, and skin lesions. Computed tomography revealed an anterior NSA, and emergent endoscopic drainage was performed. Despite broad-spectrum antibiotics, her condition worsened, and corticosteroids were initiated. Histop..."
40899385,In Reference to Frontal Sinus Patency After Sinus Surgery Using Triamcinolone-Impregnated Plant-Based Sinus Spacers.,"Kajal, Smile",The Laryngoscope,2025-Sep-03,,,,10.1002/lary.70111,
40891773,Neurovascular Sparing Transposition of Pterygopalatine Fossa: Anatomical Principles and Techniques.,"Agosti, Edoardo; Alexander, A Yohan; Leonel, Luciano C P C; Mondesir, Ronsard; Graepel, Stephen et al.",The Laryngoscope,2025-Sep-02,,,,10.1002/lary.32253,OBJECTIVE: Sacrifice of pterygopalatine fossa (PPF) neurovascular structures during endoscopic endonasal transpterygoid approach (EETPA) may impact a patient's comorbidity. We present anatomical and surgical techniques for maximizing PPF transposition while preserving its neurovascular structures through orbito-pterygo-sphenoidal (OPS) ligament release and descending palatine canal (DPC) decompression. METHODS: The EETPA was performed on six specimens. Two measurements were obtained to assess PP...
40891562,Tonsils Sparing Antero-Lateral Barbed Pharyngoplasty: A Minimally Invasive Approach for OSAHS.,"Marzetti, Andrea; Tripodi, Caterina; Raponi, Ingrid",The Laryngoscope,2025-Sep-02,,,,10.1002/lary.70082,"This article presents a novel, minimally invasive approach to OSAHS surgery, leveraging barbed suture technology while preserving tonsillar structures to enhance patient outcomes."
40891559,18-FDG PET in the Evaluation of Therapeutic Response of Necrotizing Otitis Externa.,"Lécolier, Lucie; Toulemonde, Philippine; Huglo, Damien; Baillet, Clio; Thill, Pauline et al.",The Laryngoscope,2025-Sep-02,,,,10.1002/lary.70102,"OBJECTIVE: The duration of antibiotic treatment for necrotizing otitis externa (NEO) and the criteria for discontinuation are currently uncodified. Our study evaluated the performance of [18F]FDG PET to assess the therapeutic response of NEO. METHODS: We retrospectively included patients treated for NEO who underwent a PET scan at baseline and 4 to 9 weeks after antibiotic initiation. PET images were analyzed visually and quantitatively (SUVmax, Total Lesion Glycolysis [TLG], and Total Metabolic..."
40888869,Prevalence of Venous Sinus Stenosis in Spontaneous Cerebrospinal Fluid Leak and the Role for Venous Sinus Stenting: A Systematic Review and Meta-Analysis.,"Xiao, Jenny B; Khalil, Carlos; Hsiao, Helen; Skulsampaopol, Janiss; Lee, Daniel J et al.",International forum of allergy & rhinology,2025-Sep-01,,,,10.1002/alr.70026,"BACKGROUND: Given the association between spontaneous cerebrospinal fluid (sCSF) leak and idiopathic intracranial hypertension (IIH), and the association of IIH and venous sinus stenosis (VSS), we sought to determine the prevalence of VSS in sCSF leak and the role of venous sinus stenting for sCSF leak. METHODS: A protocol was registered in PROSPERO [CRD42024568270]. A search was conducted in four electronic databases: Medline (Ovid), Embase, CINAHL, Web of Science, and Cochrane CENTRAL. Two rev..."
40888615,Cricothyroid Approximation in Trans Women With Type A Cricothyroid Joints.,"Storck, Claudio; Schaufelbuehl, Anna; Mueller, Carla; Honegger, Flurin",The Laryngoscope,2025-Sep-01,,,,10.1002/lary.70105,"OBJECTIVE: In trans women, low-pitched voice can be raised by cricothyroid approximation (CTA). The aim of the study was to analyze voice outcomes in trans women with Type A cricothyroid joints (CTJs) over a period of 5 years. STUDY DESIGN: Prospective cohort study. METHODS: Thirty-five trans women were included in the study after high-resolution computed tomography evaluation revealed a Type A CTJ (Type A: well-defined facet; B: no definable facet; C: flat cartilage surface). All had voice ther..."
40888606,Increased Risk of Cholesteatoma in Individuals With Alpha-1 Antitrypsin Deficiency: A Cohort Study.,"Ali, Abdulla; Ravn, Helene Andresen; Dahl, Morten; Djurhuus, Bjarki Ditlev",The Laryngoscope,2025-Sep-01,,,,10.1002/lary.70091,"OBJECTIVE: To estimate the risk of cholesteatoma in patients with alpha-1 antitrypsin deficiency (AATD) compared to the general population using time-to-event analysis. METHODS: We conducted a nationwide nested cohort study identifying all patients with AATD in Denmark and subsequently matching each case with up to 10 controls based on age, sex, and municipality. Hazard ratios (HR) of cholesteatoma by AATD were calculated using Cox regression analysis adjusted for age and sex. RESULTS: The study..."
40888556,Validity of Novel Classification of Patient Safety and Patient-Centered Outcomes.,"Luke, Alex S; Jermihov, Anastasia; Wynne, Leanna; Aden, James K; Sarber, Kathleen",The Laryngoscope,2025-Sep-01,,,,10.1002/lary.70086,"OBJECTIVES: To validate and assess the interrater agreement on a novel classification system for reporting adverse events. METHODS: A cross-sectional review of adverse events recorded from 2019 to 2023 of 211 patient cases within the Department of Otolaryngology-Head and Neck Surgery at a tertiary care center. Three raters (one attending and two resident physicians) were recruited to classify these cases according to two classification systems, Clavien Dindo Classification (CDC) and the new clas..."
40888519,Laryngeal Basal Cell Response to Cigarette Smoke and E-Cigarette Aerosol Exposures.,"Easwaran, Meena; Kimura, Akari; Liao, Hsin-Ying; Khan, Mohammed Imran; Golchin, Amirbahador et al.",The Laryngoscope,2025-Sep-01,,,,10.1002/lary.70092,"OBJECTIVE: The laryngeal epithelium contains a basal cell (BC) layer. The BC layer is a reservoir of progenitor cells necessary for the formation and regeneration of the epithelium. The epithelium is susceptible to the deposition of inhaled irritants such as cigarette smoke (CS) and electronic cigarette (E-Cig) aerosol. The objective of this study was to quantify BC, proliferating cells, and epithelial histologic architecture in the larynx following a 6-week exposure to CS or E-Cig aerosol. METH..."
40888487,Long-term Quality of Life After Endoscopic Repair of Choanal Atresia in Children.,"Rozenblat, Tal; Hod, Roy; Soudry, Ethan; Raveh, Eyal; Yaniv, Eitan et al.",American journal of rhinology & allergy,2025-Sep-01,,,19458924251372243,10.1177/19458924251372243,"IntroductionChildren with choanal atresia (CA) typically present with nasal obstruction and require surgical intervention to establish a patent airway. Transnasal endoscopic surgery is the preferred treatment approach. However, long-term outcome data are lacking. This study aims to assess the long-term outcomes and quality of life (QoL) after endoscopic repair of CA.MethodsChildren under age 18 years underwent endoscopic repair of CA using mucoperichondrial flaps developed from the nasal septum ..."
40888472,Triological Society Best Practice: When Are Surgical Drains Indicated in Head and Neck Surgery?,"Ebert, Bridget; Gallagher, Liam; Gelboin-Burkhart, Chelsea; Khariwala, Samir S",The Laryngoscope,2025-Sep-01,,,,10.1002/lary.70095,
40887995,Helicobacter pylori Screening After Acute Myocardial Infarction: The Cluster Randomized Crossover HELP-MI SWEDEHEART Trial.,"Hofmann, Robin; James, Stefan; Sundqvist, Martin O; Wärme, Jonatan; Angerås, Oskar et al.",JAMA,2025-Sep-01,,,,10.1001/jama.2025.15047,"IMPORTANCE: Upper gastrointestinal bleeding is common after myocardial infarction. OBJECTIVE: To determine whether routine screening for Helicobacter pylori infection during hospitalization for myocardial infarction reduces bleeding events and improves clinical outcomes. DESIGN, SETTING, AND PARTICIPANTS: A nationwide, open-label, 2-period, 2-sequence, cluster randomized, crossover clinical trial using a clinical registry for study population definition and data collection merged with national S..."
40879615,Mucosal Flap Reconstruction Enhances Survival in Salvage Endoscopic Nasopharyngectomy for Recurrent Nasopharyngeal Carcinoma: A Propensity-Matched Cohort Study.,"Xu, Haoyuan; Li, Wanpeng; Zhang, Huankang; Xue, Kai; Li, Han et al.",International forum of allergy & rhinology,2025-Sep,15,9,1012-1015,10.1002/alr.23629,Mucosal flap reconstruction can improve the long-term survival rate of patients with recurrent nasopharyngeal carcinoma. Mucosal flap reconstruction also increases the treatment-related risks of ear fullness and dysphagia. This matching study provides preliminary evidence for the use of mucosal flap reconstruction in salvage endoscopic nasopharyngectomy.
40880114,HHS Ends mRNA Vaccine Development.,"Anderer, Samantha",JAMA,2025-Sep-23,334,12,1052,10.1001/jama.2025.11013,
40880110,"COVID-19, Flu May Reawaken Dormant Cancer Cells.","Anderer, Samantha",JAMA,2025-Sep-23,334,12,1047-1048,10.1001/jama.2025.14772,
40880098,CDC: Kindergarten Vaccine Exemptions Rise.,"Anderer, Samantha",JAMA,2025-Sep-23,334,12,1052,10.1001/jama.2025.11015,
40880080,"Twenty Years After Hurricane Katrina, What Are Its Legacy and Lessons?","Schneider, Lauren",JAMA,2025-Sep-23,334,12,1049-1050,10.1001/jama.2025.13593,
40880076,"Low Back Pain Reduced With Cognitive Functional Therapy, Study Finds.","Anderer, Samantha",JAMA,2025-Sep-23,334,12,1052,10.1001/jama.2025.11014,
40875248,The Clinical Indications for Mifepristone Go Beyond Abortion.,"Chen, Jessica",JAMA,2025-Sep-23,334,12,1059-1060,10.1001/jama.2025.13376,
40875241,Sugars and Sweetness.,,JAMA,2025-Sep-23,334,12,1120,10.1001/jama.2024.18942,
40866210,An atypical parapharyngeal tumor.,"Deven, J; Saadi, S; Lechien, J-R","European annals of otorhinolaryngology, head and neck diseases",2025-Sep,142,5,264-265,10.1016/j.anorl.2025.05.002,
40864476,"Fever, Malaise, and Weight Loss in a Woman With Aortic Valve Replacement.","Ullrich, Cinzia; Studer Bruengger, Annina; Huber, Lars C",JAMA,2025-Sep-23,334,12,1105-1106,10.1001/jama.2025.13036,
40864452,Incorrect Spelling.,,JAMA,2025-Sep-16,334,11,1026,10.1001/jama.2025.15855,
40864444,Partial Heart Transplants-Growing Data for Growing Valves.,"Daly, Kevin P",JAMA,2025-Sep-23,334,12,1065-1067,10.1001/jama.2025.14668,
40864437,Long-Term Opioid Therapy for Pain: What Is Known About Harms-and Still Not Known About Benefits.,"Bicket, Mark C; Bateman, Brian T",JAMA,2025-Sep-23,334,12,1057-1058,10.1001/jama.2025.13225,
40864436,Partial Heart Transplant for Congenital Heart Disease.,"Overbey, Douglas M; Aykut, Berk; Kucera, John A; Medina, Cathlyn K; Sethi, Neeta J et al.",JAMA,2025-Sep-23,334,12,1077-1083,10.1001/jama.2025.13580,"IMPORTANCE: Partial heart transplant, or living valve replacement, has the potential to advance surgical management of irreparable valvular disease by providing a viable option with capacity for growth. OBJECTIVES: To describe the early experience and assess the feasibility, safety, and efficacy of partial heart transplant in patients with congenital heart valve disease. DESIGN, SETTING, AND PARTICIPANTS: Case series of the first 19 patients to undergo partial heart transplant at a single high-v..."
40853561,A Fall Prevention Program Integrated in Primary Health Care for Older People in Rural China: The FAMILY Cluster Randomized Clinical Trial.,"Peng, Junyi; Ye, Pengpeng; Nan, Boya; Yan, Shichun; Li, Zhifang et al.",JAMA,2025-Sep-23,334,12,1068-1076,10.1001/jama.2025.12724,"IMPORTANCE: With rapidly aging populations globally, there is a lack of evidence on effective fall prevention strategies among community-dwelling older people in resource-constrained areas. OBJECTIVE: To assess the effectiveness of a fall prevention program integrated in primary health care systems on the risk of falls among Chinese rural older adults. DESIGN, SETTING, AND PARTICIPANTS: A 12-month, open-label, cluster randomized clinical trial, conducted in 128 rural villages from 4 Chinese prov..."
40839372,Toripalimab Combination Therapy Without Concurrent Cisplatin for Nasopharyngeal Carcinoma: The DIAMOND Randomized Clinical Trial.,"Xu, Cheng; Liang, Xiao-Yu; Huang, Xin-Qiong; Jin, Feng; Yang, Kun-Yu et al.",JAMA,2025-Sep-16,334,11,973-983,10.1001/jama.2025.13205,"IMPORTANCE: With the programmed cell death protein 1 (PD-1) blockade toripalimab, omitting highly toxic concurrent cisplatin may be feasible for nasopharyngeal carcinoma (NPC) without compromising survival. OBJECTIVE: To evaluate the efficacy and safety of toripalimab incorporated into induction chemotherapy and radiotherapy, without concurrent cisplatin, for locoregionally advanced NPC. DESIGN, SETTING, AND PARTICIPANTS: Open-label, multicenter, randomized phase 3 clinical trial conducted from ..."
40853650,Integrated Fall Prevention in Primary Care-It Takes a Village.,"Montero-Odasso, Manuel; Tan, Maw Pin; Hogan, David B",JAMA,2025-Sep-23,334,12,1063-1064,10.1001/jama.2025.14386,
40853559,Federal Student Loan Limits and Implications for Physician Workforce Diversity.,"Jacobs, Jeremy W; Booth, Garrett S",JAMA,2025-Sep-23,334,12,1055-1056,10.1001/jama.2025.13120,
40844810,Treating Alzheimer Disease With Antiamyloid Therapies-The Real-World Experience Grows.,"Rubin, Rita",JAMA,2025-Sep-23,334,12,1041-1044,10.1001/jama.2025.14180,
40844806,"What to Know About 7-OH, the New Vape Shop Hazard.","Anderer, Samantha",JAMA,2025-Sep-23,334,12,1045-1046,10.1001/jama.2025.13592,
40844805,H1N1 Flu Pandemic of 2009 May Be Protecting Against Bird Flu.,"Anderer, Samantha",JAMA,2025-Sep-23,334,12,1051,10.1001/jama.2025.11010,
40844788,Tech Companies Partner With CMS to Modernize Health Care Experience.,"Anderer, Samantha",JAMA,2025-Sep-23,334,12,1051,10.1001/jama.2025.11012,
40844767,Measles Resurgence Puts People With HIV at Risk.,"Anderer, Samantha",JAMA,2025-Sep-23,334,12,1051,10.1001/jama.2025.11011,
40839364,What Constitutes a Satisfactory Drug?,,JAMA,2025-Sep-16,334,11,1029,10.1001/jama.2024.18935,
40839363,Grant Terminations in the US Threaten HIV Research and Future Progress.,"Chan, Philip A; Nunn, Amy S",JAMA,2025-Sep-16,334,11,949-950,10.1001/jama.2025.12688,
40839362,The Other Side.,"Hanson, Collin",JAMA,2025-Sep-23,334,12,1061-1062,10.1001/jama.2025.13200,
40839278,AI Disclosure and Patient Consent in Health Care.,"Perlis, Roy",JAMA,2025-Sep-16,334,11,961,10.1001/jama.2025.14026,
40839275,Bedtime.,"Fix, Charlene",JAMA,2025-Sep-16,334,11,1028,10.1001/jama.2025.8316,
40839261,Three Years Is Enough-Reforming Medical Education Amid Rising Debt.,"Wells, Mia; Sangvai, Devdutta",JAMA,2025-Sep-23,334,12,1053-1054,10.1001/jama.2025.13386,
40833759,Non-Risk-Based Lung Cancer Screening.,"Xu, Yongjie; Xia, Changfa; Chen, Wanqing",JAMA,2025-Sep-23,334,12,1112-1113,10.1001/jama.2025.10960,
40833750,Non-Risk-Based Lung Cancer Screening-Reply.,"Liang, Wenhua; Li, Caichen; He, Jianxing",JAMA,2025-Sep-23,334,12,1113,10.1001/jama.2025.10963,
40833742,Treatment of Atopic Dermatitis.,"Drucker, Aaron M",JAMA,2025-Sep-23,334,12,1103-1104,10.1001/jama.2025.11589,
40833679,Inclusive Cancer Registries for Gender-Diverse Patients.,"Gendreau, Julian; Singh, Arjit; Patel, Saarang",JAMA,2025-Sep-16,334,11,947-948,10.1001/jama.2025.12616,
40825097,Engineered Microbial-Based Therapeutics Nose No Bounds: Extending Innovation to Rhinologic Disease Management.,"Pabón, Jonathan; Danino, Tal; Gudis, David A; Overdevest, Jonathan B",International forum of allergy & rhinology,2025-Sep,15,9,891-897,10.1002/alr.23619,"Advancements in synthetic biology provide an opportunity to deliver targeted and controllable precision therapy to address sinonasal diseases. By leveraging the natural microbial ecosystem of the nasal mucosa and its mutability, engineered therapeutic bacteria present a promising treatment modality currently underexplored in this field. Investigating the practical application of this emerging therapeutic option stands to enhance our management of rhinologic diseases. Synthetic biology enables us..."
40816986,The most commonly used free flap for reconstruction in ENT oncology.,"Righini, C-A; Fabre, C","European annals of otorhinolaryngology, head and neck diseases",2025-Sep,142,5,224-225,10.1016/j.anorl.2025.08.001,
40815529,"COVID-19 Vaccines Averted 2.5 Million Deaths, Mostly Among Older Adults.","Anderer, Samantha",JAMA,2025-Sep-16,334,11,942,10.1001/jama.2025.11001,
40815528,Urgent Care Clinics Often Inappropriately Prescribe Certain Medications.,"Anderer, Samantha",JAMA,2025-Sep-16,334,11,942,10.1001/jama.2025.11000,
40815509,Walking 7000 Steps a Day Linked to Lower Disease and Death Risk.,"Anderer, Samantha",JAMA,2025-Sep-16,334,11,942,10.1001/jama.2025.11002,
40815508,FDA Panel Casts SSRIs During Pregnancy as Risky-Many Experts Disagree.,"Schneider, Lauren",JAMA,2025-Sep-16,334,11,937-939,10.1001/jama.2025.14105,
40815507,Hypertension Survey Finds Many US Adults Lack Key Knowledge of the Condition.,"Anderer, Samantha; Rekito, Andy",JAMA,2025-Sep-16,334,11,940-941,10.1001/jama.2025.13589,
40815505,US Fertility Rate Continues to Decline.,"Anderer, Samantha",JAMA,2025-Sep-16,334,11,942,10.1001/jama.2025.10999,
40815504,Copper IUD With Fewer Adverse Event-Related Discontinuations.,"Anderer, Samantha",JAMA,2025-Sep-16,334,11,942-943,10.1001/jama.2025.11003,
40815503,Less Frequent Lung Cancer CTs May Suffice for Moderate-Risk Individuals.,"Anderer, Samantha",JAMA,2025-Sep-16,334,11,943,10.1001/jama.2025.11004,
40788723,In Utero Embolization for Fetal Vein of Galen Malformation.,"Orbach, Darren B; Shamshirsaz, Alireza A; Wilkins-Haug, Louise; Guseh, Stephanie; Krispin, Eyal et al.",JAMA,2025-Sep-09,334,10,878-885,10.1001/jama.2025.12363,"IMPORTANCE: Vein of Galen malformation (VOGM) is the most common congenital cerebrovascular anomaly. Fetuses with VOGM and wide mediolateral falcine sinus diameters are at high risk for mortality, brain injury, and neurodevelopmental delay. In utero embolization may improve survival and outcomes. OBJECTIVE: To report early results from this institutional review board-approved single-group intervention study of in utero embolization for VOGM. DESIGN, SETTING, AND PARTICIPANTS: Single-center, sing..."
40788632,Prostatitis: A Review.,"Borgert, Benjamin J; Wallen, Eric M; Pham, Minh N",JAMA,2025-Sep-16,334,11,1003-1013,10.1001/jama.2025.11499,"IMPORTANCE: Prostatitis is defined as infection, inflammation, or pain of the prostate gland and affects approximately 9.3% of men in their lifetime. OBSERVATIONS: Acute bacterial prostatitis consists of a urinary tract infection (UTI) that includes infection of the prostate, typically associated with fever or chills and caused by gram-negative bacteria, such as Escherichia coli, Klebsiella, or Pseudomonas, in 80% to 97% of cases. First-line therapy for acute prostatitis is broad-spectrum intrav..."
40788630,Life Support and Outcomes Among ICU Patients-Reply.,"Moin, Emily E",JAMA,2025-Sep-16,334,11,1023,10.1001/jama.2025.10250,
40788629,In (Faint) Praise of Pharmaceutical Import Tariffs.,"Robinson, James C",JAMA,2025-Sep-09,334,10,851-852,10.1001/jama.2025.12207,
40788601,Life Support and Outcomes Among ICU Patients.,"Shan, Hongjian; Chen, Ran",JAMA,2025-Sep-16,334,11,1023,10.1001/jama.2025.10247,
40779294,"Severe Pediatric Obesity Is Growing, Tied to Higher Metabolic Risks.","Anderer, Samantha",JAMA,2025-Sep-09,334,10,849,10.1001/jama.2025.10995,
40779293,Booster Shots Help Prevent Severe COVID-19 in People With Cancer.,"Anderer, Samantha",JAMA,2025-Sep-09,334,10,850,10.1001/jama.2025.10996,
40779291,Missed Warning Signs Often Implicated in Advanced-Stage Cancers.,"Anderer, Samantha",JAMA,2025-Sep-09,334,10,850,10.1001/jama.2025.10997,
40779289,Study: No Link Between Aluminum in Childhood Vaccines and Chronic Disorders.,"Schneider, Lauren",JAMA,2025-Sep-09,334,10,849,10.1001/jama.2025.10992,
40779288,An Alzheimer Biomarker Is Elevated in Newborns-Dementia Researchers Want to Know How They Clear It.,"Hunt, Virginia",JAMA,2025-Sep-09,334,10,847-848,10.1001/jama.2025.13588,
40779274,HHS Bans Tax-Funded Health Services for Undocumented Immigrants.,"Schneider, Lauren",JAMA,2025-Sep-09,334,10,845-846,10.1001/jama.2025.12999,
40779261,US Life Expectancy Is Rebounding.,"Schneider, Lauren",JAMA,2025-Sep-09,334,10,849,10.1001/jama.2025.10994,
40779254,Number Doubles Suicide Hotline Contacts.,"Anderer, Samantha",JAMA,2025-Sep-09,334,10,849,10.1001/jama.2025.10993,
40773344,Missing Figure and Erroneous Table Credit.,,JAMA,2025-Sep-02,334,9,833,10.1001/jama.2025.14546,
40773219,The Practice of Medicine-Reply.,"Baruch, Susannah; King, Louise P; Shachar, Carmel",JAMA,2025-Sep-16,334,11,1022,10.1001/jama.2025.10231,
40773217,The Relief of Dyspnea.,,JAMA,2025-Sep-02,334,9,835,10.1001/jama.2024.18921,
40773214,The Practice of Medicine.,"Kels, Charles G",JAMA,2025-Sep-16,334,11,1021-1022,10.1001/jama.2025.10228,
40773213,Geroscience: A Translational Review.,"Kritchevsky, Stephen B; Cummings, Steven R",JAMA,2025-Sep-23,334,12,1094-1102,10.1001/jama.2025.11289,"IMPORTANCE: The incidence of stroke, heart failure, dementia, many cancers, coronary artery disease, and physical disability rise exponentially with age. Geroscience is a relatively new discipline that aims to define and modify aging-related biologic pathways, slow age-related disability, prevent age-related diseases, and increase disability-free survival. OBSERVATIONS: Medical therapies typically alter biologic pathways to treat or prevent specific diseases. For example, 3-hydroxy-3-methylgluta..."
40773211,Oral Corticosteroids in Vocal Fold Paralysis After Thyroid Surgery: A Randomized Clinical Trial.,"Carvajal-Alegria, Eleonor; Girault, Nathalie; Donatini, Gianluca; Frasca, Denis; Tonnerre, Denis et al.",JAMA otolaryngology-- head & neck surgery,2025-Sep-01,151,9,874-880,10.1001/jamaoto.2025.2169,"IMPORTANCE: There is no consensus in the field for the management of postthyroidectomy unilateral vocal fold paralysis (VFP). In cases where recurrent laryngeal nerve transection is not present, a local inflammatory process is thought to cause VFP. The findings suggest that corticosteroids may have a beneficial effect in managing this phenomenon. OBJECTIVE: To evaluate the efficacy of a 7-day oral corticosteroid treatment on vocal cord remobilization in patients with unilateral VFP after thyroid..."
40773205,Alteplase for Acute Ischemic Stroke at 4.5 to 24 Hours: The HOPE Randomized Clinical Trial.,"Zhou, Ying; He, Yaode; Campbell, Bruce C V; Liebeskind, David S; Yuan, Changzheng et al.",JAMA,2025-Sep-02,334,9,788-797,10.1001/jama.2025.12063,"IMPORTANCE: The safety and efficacy of intravenous thrombolytics beyond 4.5 hours after ischemic stroke onset remain inadequately studied. OBJECTIVE: To evaluate the safety and efficacy of intravenous alteplase administered 4.5 to 24 hours after stroke onset in patients with salvageable brain tissue, regardless of the presence of large vessel occlusion. DESIGN, SETTING, AND PARTICIPANTS: This randomized, open-label, blinded end-point trial was conducted at 26 stroke centers across China. A total..."
40773204,Factors and Outcomes of Inappropriate Thyroid Ultrasonography.,"Larios, Felipe; Toro-Tobon, David; Jacome, Cristian Soto; Ponce-Ponte, Oscar J; Maldonado, Kerly Guevara et al.",JAMA otolaryngology-- head & neck surgery,2025-Sep-01,151,9,843-852,10.1001/jamaoto.2025.2049,"IMPORTANCE: Thyroid cancer incidence has tripled in the past 3 decades, largely driven by increased detection of small, indolent papillary thyroid cancers. Overuse of thyroid ultrasonography (TUS) contributes to overdiagnosis, leading to unnecessary biopsies, procedures, and potential patient harm. OBJECTIVE: To evaluate the frequency of and factors associated with inappropriate TUS (iTUS) orders and assess related clinical outcomes. DESIGN, SETTING, AND PARTICIPANTS: This retrospective cohort s..."
40773192,Public Health and Ethical Risks of Rollbacks on Medicaid Coverage for Gender-Affirming Care.,"Mann, Samuel; Barbee, Harry",JAMA,2025-Sep-09,334,10,853-854,10.1001/jama.2025.12039,
40773189,Consensus on Sclerotherapy for Patients With Hereditary Hemorrhagic Telangiectasia-Related Epistaxis.,"Farneti, Paolo; Marcos-Salazar, Sol; Crocione, Claudia; Boyer, Holly; Puxeddu, Roberto et al.",JAMA otolaryngology-- head & neck surgery,2025-Sep-01,151,9,881-887,10.1001/jamaoto.2025.2296,"IMPORTANCE: Sclerotherapy involves injecting a sclerosing agent into the nasal, oral mucosa, and cutaneous telangiectasias to reduce bleeding, demonstrating both safety and efficacy as a treatment. Despite its proven benefits, few physicians currently offer this therapy to patients with hereditary hemorrhagic telangiectasia (HHT). OBJECTIVE: To promote the safe use of sclerotherapy among patients with HHT. DESIGN, SETTING, AND PARTICIPANTS: In this survey study, a modified Delphi protocol was us..."
40773187,What Is Globus?,"Schlegel, Lauren E; Teng, Stephanie E",JAMA otolaryngology-- head & neck surgery,2025-Sep-01,151,9,906,10.1001/jamaoto.2025.2007,
40773186,Changing Opinions About AI in Health Care.,"Perlis, Roy",JAMA,2025-Sep-02,334,9,777,10.1001/jama.2025.12974,
40773184,Let Them Eat Cake.,"Adžemovic, Tessa",JAMA,2025-Sep-09,334,10,859-860,10.1001/jama.2025.12267,
40773173,Politicians as Clinicians: Skrmetti and Supreme Court-Sanctioned Intrusion on the Practice of Medicine.,"Ulrich, Michael R",JAMA,2025-Sep-09,334,10,855-856,10.1001/jama.2025.12079,
40768234,Alcohol and Cancer Risk.,"Morford, Kenneth L; Tetrault, Jeanette M; O'Connor, Patrick G",JAMA,2025-Sep-09,334,10,908-909,10.1001/jama.2025.11229,
40768233,Health and Extreme Weather Events: Reframing Around Resilience.,"Angell, Sonia Y",JAMA,2025-Sep-16,334,11,958-960,10.1001/jama.2025.12470,
40768220,"Excess Deaths Attributable to the Los Angeles Wildfires From January 5 to February 1, 2025.","Paglino, Eugenio; Raquib, Rafeya V; Stokes, Andrew C",JAMA,2025-Sep-16,334,11,1018-1019,10.1001/jama.2025.10556,
40768216,Ferric Carboxymaltose in Heart Failure With Iron Deficiency-Reply.,"Anker, Stefan D; Khan, Muhammad Shahzeb; Karakas, Mahir",JAMA,2025-Sep-09,334,10,923-924,10.1001/jama.2025.9934,
40768209,Ferric Carboxymaltose in Heart Failure With Iron Deficiency.,"Al-Samkari, Hanny",JAMA,2025-Sep-09,334,10,922-923,10.1001/jama.2025.9928,
