PMID,Title,Authors,Journal,Publication_Date,Volume,Issue,Pages,DOI,Abstract
41114973,A Direct-to-Patient Digital Health Program for Lung Cancer Screening: A Randomized Clinical Trial.,"Miller, David P; Snavely, Anna C; Dharod, Ajay; Brenner, Alison T; Wright, Elena et al.",JAMA,2025-Nov-25,334,20,1807-1815,10.1001/jama.2025.17281,"IMPORTANCE: Screening chest computed tomography (CT) scans reduce lung cancer mortality in high-risk individuals, but less than 20% of eligible individuals are screened in the US. OBJECTIVE: To determine whether a direct-to-patient digital health program increases lung cancer screening. DESIGN, SETTING, AND PARTICIPANTS: Randomized clinical trial enrolling individuals aged 50 to 77 years who met Centers for Medicare & Medicaid Services criteria for lung cancer screening between April 18, 2022, a..."
41114969,A Review on Osteoporosis.,"Götz, Helene; Amrein, Karin",JAMA,2025-Nov-25,334,20,1854,10.1001/jama.2025.15549,
41114968,A Review on Osteoporosis-Reply.,"Morin, Suzanne N; Leslie, William D; Schousboe, John T",JAMA,2025-Nov-25,334,20,1855-1856,10.1001/jama.2025.15555,
41114967,What Is Small Cell Lung Cancer?,"Voelker, Rebecca",JAMA,2025-Nov-25,334,20,1862,10.1001/jama.2025.15104,
41114965,A Review on Osteoporosis.,"Zhang, Bo; Zhang, Haijun",JAMA,2025-Nov-25,334,20,1854-1855,10.1001/jama.2025.15546,
41100125,Error in Table.,,JAMA,2025-Nov-11,334,18,1682,10.1001/jama.2025.19431,
41100116,Friends.,"Snyder, Rebecca A",JAMA,2025-Nov-25,334,20,1797-1798,10.1001/jama.2025.18663,
41100095,Views in the Study of Cancer.,,JAMA,2025-Nov-11,334,18,1684,10.1001/jama.2024.18984,
41091540,Age-Group Subanalyses in TriNetX: A Critique and Re-Analysis.,"Lan, Ming-Chin; Wang, Joshua",International forum of allergy & rhinology,2025-Nov,15,11,1327-1328,10.1002/alr.70057,
41091522,"Response to Dr. Hyun Jin Min's Letter Regarding ""Electrical Stimulation of Trigeminal Nerve at the Anterior Nasal Septum in Healthy Individuals and Patients With Olfactory Dysfunction"".","Garefis, Konstantinos; Weise, Susanne; Hanslik, Pauline; Mignot, Coralie; Stanley, Halina B et al.",International forum of allergy & rhinology,2025-Nov,15,11,1338-1339,10.1002/alr.70055,
41091502,The Return to Genetic Testing in Women's Sport-Repeating History Without Evidence.,"Tran, Tam; Marzouk, Sammer; Le, Minh Huu Nhat; Huy, Nguyen Tien",JAMA,2025-Nov-25,334,20,1795-1796,10.1001/jama.2025.18639,
41082366,"AI, Health, and Health Care Today and Tomorrow: The JAMA Summit Report on Artificial Intelligence.","Angus, Derek C; Khera, Rohan; Lieu, Tracy; Liu, Vincent; Ahmad, Faraz S et al.",JAMA,2025-Nov-11,334,18,1650-1664,10.1001/jama.2025.18490,"IMPORTANCE: Artificial intelligence (AI) is changing health and health care on an unprecedented scale. Though the potential benefits are massive, so are the risks. The JAMA Summit on AI discussed how health and health care AI should be developed, evaluated, regulated, disseminated, and monitored. OBSERVATIONS: Health and health care AI is wide-ranging, including clinical tools (eg, sepsis alerts or diabetic retinopathy screening software), technologies used by individuals with health concerns (e..."
41071577,Sugary Drinks May Influence Depression Through Gut Microbiome.,"Anderer, Samantha",JAMA,2025-Nov-11,334,18,1612,10.1001/jama.2025.17494,
41071576,"Cognitive Disabilities on the Rise, Especially in Younger Adults.","Pant, Shravya",JAMA,2025-Nov-11,334,18,1611,10.1001/jama.2025.17490,
41071574,"As Measles Cases Climb in the Americas, Vaccination Urged.","Anderer, Samantha",JAMA,2025-Nov-11,334,18,1611-1612,10.1001/jama.2025.17493,
41071570,"IV Hydration Spas Are Gaining Popularity, but Are They Safe?","Schweitzer, Kate",JAMA,2025-Nov-11,334,18,1609-1610,10.1001/jama.2025.18832,
41071565,COVID-19 Linked to Lasting and Underrecognized Smell Impairment.,"Anderer, Samantha",JAMA,2025-Nov-11,334,18,1611,10.1001/jama.2025.17491,
41071558,Oral Microbiome Composition Linked to Pancreatic Cancer Risk.,"Anderer, Samantha",JAMA,2025-Nov-11,334,18,1607-1608,10.1001/jama.2025.19069,
41071545,FDA Approves Injectable Keytruda for Nearly 20 Cancers.,"Pant, Shravya",JAMA,2025-Nov-11,334,18,1611,10.1001/jama.2025.17492,
41071544,Mediterranean Diet May Offer Psoriasis Benefits.,"Pant, Shravya",JAMA,2025-Nov-11,334,18,1612,10.1001/jama.2025.17495,
41066102,Reaching Individualized Optimal Oxygen Therapy in Mechanically Ventilated Patients-Reply.,"Grocott, Michael; Mouncey, Paul; Martin, Daniel S",JAMA,2025-Nov-11,334,18,1679-1680,10.1001/jama.2025.14080,
41066101,What Will Next Year Bring for AI in Health?,"Perlis, Roy",JAMA,2025-Nov-25,334,20,1806,10.1001/jama.2025.18529,
41066100,Reevaluation of Enlarged Vestibular Aqueduct.,"Huang, Shasha; Gao, Xue; Jiang, Yi; Guo, Chang; Li, Xiaoge et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1046-1056,10.1001/jamaoto.2025.2866,"IMPORTANCE: Enlarged vestibular aqueduct (EVA), the most prevalent inner ear malformation causing hearing loss (HL) in various populations, is predominantly genetically mediated. Despite advancements in genetic diagnostics, the comprehensive phenotypic and genotypic spectrum of EVA remains insufficiently characterized. OBJECTIVES: To characterize the natural history, clinical outcomes, phenotype, and genotype of EVA. DESIGN, SETTING, AND PARTICIPANTS: This single-center, longitudinal, retrospect..."
41066095,Observation or Otolaryngology Surveillance After Ventilation Tube Insertion in Children: The ConVenTu Noninferiority Randomized Clinical Trial.,"Yahiro, Rikki; Austad, Bjarne; Helvik, Anne-S; Nilsen, Ann Helen; Salvesen, Øyvind et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1063-1070,10.1001/jamaoto.2025.2880,"IMPORTANCE: Middle-ear ventilation tube (VT) insertion is the most common ambulatory surgery in children. Follow-up for these patients may continue for 2 or more years and consume a great deal of health care resources. Research into the appropriate level of care for such controls is lacking. OBJECTIVE: To determine whether observation by general practitioners (GPs) yielded noninferior audiometric outcomes 2 years after VT insertion compared to otorhinolaryngology (ear, nose, and throat [ENT]) fo..."
41066090,Minor Comments.,,JAMA,2025-Nov-04,334,17,1599,10.1001/jama.2024.18977,
41066088,Reaching Individualized Optimal Oxygen Therapy in Mechanically Ventilated Patients.,"Xu, Can; Nie, Xinyu; Wang, Dongjin",JAMA,2025-Nov-11,334,18,1679,10.1001/jama.2025.14077,
41065642,Is There Really Something Different About Postoperative Atrial Fibrillation After Cardiac Surgery?,"Marcus, Gregory M",JAMA,2025-Nov-25,334,20,1804-1805,10.1001/jama.2025.15275,
41065638,Long-Term Continuous Monitoring of New-Onset Atrial Fibrillation After Coronary Artery Bypass Grafting.,"Herrmann, Florian E M; Jeppsson, Anders; Kirov, Hristo; Charitos, Efstratios I; Dacian, Dana et al.",JAMA,2025-Nov-25,334,20,1827-1835,10.1001/jama.2025.14891,"IMPORTANCE: The incidence and burden of new-onset atrial fibrillation (AF) after coronary artery bypass grafting (CABG) are not known. Nevertheless, North American guidelines state that it is reasonable to administer 60 days of oral anticoagulation to patients with new-onset AF after CABG, a moderate-strength recommendation (class 2a) based on evidence derived from nonrandomized clinical studies. OBJECTIVE: To test the hypothesis that the incidence of new-onset AF within the first year after CAB..."
41060633,Circulating Tumor DNA-Based Blood Test for Colorectal Cancer Screening-Reply.,"Shaukat, Aasma; Levin, Theodore R",JAMA,2025-Nov-11,334,18,1681-1682,10.1001/jama.2025.14112,
41060624,Circulating Tumor DNA-Based Blood Test for Colorectal Cancer Screening.,"Mannucci, Alessandro; Goel, Ajay",JAMA,2025-Nov-11,334,18,1680-1681,10.1001/jama.2025.14109,
41060623,Extracorporeal Life Support in Accidental Hypothermia.,"Mendrala, Konrad; Podsiadlo, Pawel; Darocha, Tomasz",JAMA,2025-Nov-25,334,20,1846-1847,10.1001/jama.2025.14593,
41051784,Rethinking Inhalers in the Era of Climate Change.,"Rabin, Alexander S; Tirumalasetty, Jyothi; Maximous, Stephanie I",JAMA,2025-Nov-11,334,18,1623-1625,10.1001/jama.2025.17819,
41051762,A Longitudinal Assessment of Greenhouse Gas Emissions From Inhaler Devices in a National Health System.,"Weppner, William G; Singh, Hardeep; Boyd, Jeremy; Smith, Garret; Chesebro, Brian B",JAMA,2025-Nov-11,334,18,1667-1669,10.1001/jama.2025.15638,
41051755,Problematic Media Usage Patterns in Adolescents-Reply.,"Christakis, Dimitri A; Hale, Lauren",JAMA,2025-Nov-11,334,18,1678-1679,10.1001/jama.2025.13987,
41051749,Primordial Care-The Space in Between.,"Tchang, Beverly G",JAMA,2025-Nov-25,334,20,1793-1794,10.1001/jama.2025.18459,
41051746,Timing Is Everything-Temporal Medicine for Episodic Illness.,"Kheder, Ammar",JAMA,2025-Nov-25,334,20,1791-1792,10.1001/jama.2025.18210,
41051744,Problematic Media Usage Patterns in Adolescents.,"Choi, Sharon H; O'Keefe, Thomas J",JAMA,2025-Nov-11,334,18,1678,10.1001/jama.2025.13984,
41051742,Inhaler-Related Greenhouse Gas Emissions in the US: A Serial Cross-Sectional Analysis.,"Feldman, William B; Han, Jihye; Raymakers, Adam J N; Furie, Gregg L; Chesebro, Brian B",JAMA,2025-Nov-11,334,18,1638-1649,10.1001/jama.2025.16524,"IMPORTANCE: Inhalers are the primary treatment modality for asthma and chronic obstructive pulmonary disease (COPD). Metered-dose inhalers contain hydrofluoroalkane propellants that contribute to substantial greenhouse gas emissions. The US federal government is facilitating a phasedown of hydrofluorocarbons over the next decade under international treaty obligations, yet current understanding of the scope and trajectory of inhaler-related emissions in the US remains incomplete. OBJECTIVE: To qu..."
41048194,Science at a Crossroads: The Future of Rhinologic Research.,"Chowdhury, Naweed",American journal of rhinology & allergy,2025-Nov,39,6,396-397,10.1177/19458924251379387,
41046239,Skull Vibration Induced afternystagmus: A new clinical indicator of superior canal dehiscence.,"Dumas, G; Curthoys, I S; Baguant, A; Perrin, P; Schmerber, S","European annals of otorhinolaryngology, head and neck diseases",2025-Nov,142,6,315-321,10.1016/j.anorl.2025.06.009,"Vibrations applied to the cranium induce, in 55%-92% of patients with CT-verified superior canal dehiscence (SCD), a perstimulatory nystagmus most often ipsilaterally beating when the vertex location is stimulated at 100Hz. The skull vibration-induced nystagmus (SVIN) test is a bone-conducted (BC) Tullio phenomenon in patients with a 3rd mobile window syndrome (TMWS). Here, we describe the technical cues and procedures to obtain an afternystagmus regularly observed in 55% of a series of 43 patie..."
41045293,Harm Reduction in Otolaryngology: Clinical Guidance for Managing Substance-Related Sinonasal Pathology.,"Steinbaum, Alyssa; Chung, Tony; Mavuri, Shruti; Martinez, Laura; Appel, Jacob et al.",International forum of allergy & rhinology,2025-Nov,15,11,1203-1208,10.1002/alr.70040,
41042537,Bariatric Surgery May Cut Costs and Weight More Than GLP-1 Drugs.,"Pant, Shravya",JAMA,2025-Nov-04,334,17,1506,10.1001/jama.2025.17483,
41042535,"Remembering Atul Butte, a Big Data Visionary With a Big Heart.","Abbasi, Jennifer",JAMA,2025-Nov-04,334,17,1502-1503,10.1001/jama.2025.17479,
41042533,Seven Takeaways From the MAHA Children's Health Strategy.,"Anderer, Samantha",JAMA,2025-Nov-04,334,17,1504-1505,10.1001/jama.2025.18196,
41042530,Acupuncture Provides Lasting Relief for Older Adults With Low Back Pain.,"Anderer, Samantha",JAMA,2025-Nov-04,334,17,1507,10.1001/jama.2025.17487,
41042521,2024-2025 Flu Season Marked Highest Hospitalization Rate in Nearly 15 Years.,"Anderer, Samantha",JAMA,2025-Nov-04,334,17,1506,10.1001/jama.2025.17484,
41042520,CDC Issues Health Advisory After Ebola Outbreak in the DRC.,"Anderer, Samantha",JAMA,2025-Nov-04,334,17,1507,10.1001/jama.2025.17488,
41042518,Nicotinamide Linked to Lower Skin Cancer Risk.,"Anderer, Samantha",JAMA,2025-Nov-04,334,17,1506,10.1001/jama.2025.17485,
41042505,Frailty Symptoms Associated With Increased Dementia Risk.,"Anderer, Samantha",JAMA,2025-Nov-04,334,17,1506,10.1001/jama.2025.17486,
41038737,Experimental procedure on a royal skull base.,"Baudouin, R; Simon, F","European annals of otorhinolaryngology, head and neck diseases",2025-Nov,142,6,322-324,10.1016/j.anorl.2025.09.001,"In 1403, in the battle of Shrewsbury, young Prince Henry, the future Henry V of England (1387-1422), was seriously wounded by an arrow that struck him under his left eye and reached the base of his skull. That he survived was thanks to John Bradmore (date of birth unknown; died 1412), a surgeon and also a metalworker, who designed an original instrument enabling progressive extraction of the arrowhead. He then applied irrigation with wine, honey dressings and a resinous ointment, which achieved ..."
41037309,Factors Associated With Dizziness Among Patients With Vestibular Schwannoma.,"Wilson, Tyler; Kallogjeri, Dorina; Sinks, Belinda; English, Lauren; Jiramongkolchai, Pawina et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1057-1062,10.1001/jamaoto.2025.2849,"IMPORTANCE: Patients with vestibular schwannoma (VS) commonly present with neurological symptoms such as hearing loss, tinnitus, and dizziness. However, factors associated with dizziness at presentation are not well understood. OBJECTIVE: To evaluate the baseline features of adults diagnosed with VS associated with subjective dizziness using a validated instrument. DESIGN, SETTING, AND PARTICIPANTS: This retrospective cohort study included adults with radiologically diagnosed VS who completed ve..."
41037306,Potential Benefit of Inferior Turbinate Reduction With Adenotonsillectomy for Obstructive Sleep Apnea.,"Kajal, Smile",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1105,10.1001/jamaoto.2025.3163,
41037305,Head and Neck Cancer Salvage Surgery in the Era of Immunotherapy and Beyond: A Review.,"Saba, Nabil F; Zalaquett, Nader G; Rashid, Saad; Rao, Karthik N; Takes, Robert P et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1091-1097,10.1001/jamaoto.2025.3204,"IMPORTANCE: Head and neck squamous cell carcinoma (HNSCC) is a challenging malignant condition associated with significant morbidity and mortality. Salvage surgery, in addition to other available treatment modalities, constitutes an important therapeutic intervention for locoregionally recurrent HNSCC, offering the potential for improved locoregional control and survival outcomes. However, the indications for salvage surgery remain diverse and poorly standardized, with reported 5-year survival o..."
41037291,Robotic vs Laparoscopic Surgery for Rectal Cancer-Reply.,"Feng, Qingyang; Liang, Fei; Xu, Jianmin",JAMA,2025-Nov-11,334,18,1677-1678,10.1001/jama.2025.13905,
41037290,Optimizing Otolaryngology Training Through Sports Psychology-The Mental Game.,"Palmer, W Jack; Bertoni, Dylan; Thal, Arielle; Cottrill, Elizabeth E; Huntley, Colin T",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1086-1090,10.1001/jamaoto.2025.2896,"IMPORTANCE: Otolaryngologists share many important characteristics with elite athletes, including specialized skill development through rigorous training, complex motor activity under pressure, and performance with high stakes. Applied sports psychology emerged to help athletes develop the intangible skills necessary to succeed in this environment. This body of literature represents a valuable opportunity for the otolaryngology community, where mental training is yet to be fully integrated. Toda..."
41037286,Potential Benefit of Inferior Turbinate Reduction With Adenotonsillectomy for Obstructive Sleep Apnea-Reply.,"Lam, Derek J",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1105-1106,10.1001/jamaoto.2025.3166,
41037280,Partial vs Whole Laryngeal Radiotherapy for Clinical Stage T1-2N0M0/Tis Laryngeal Carcinoma.,"Treechairusame, Teeradon; Dee, Edward Christopher; Cao, Caineng; Wu, Yingzhi; Yu, Yao et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1071-1079,10.1001/jamaoto.2025.3214,"IMPORTANCE: The current standard treatment for clinical tumor stage 1 to 2 or in situ laryngeal carcinoma without node involvement or metastases (T1-2N0M0/Tis) is whole laryngeal radiotherapy (WLRT), whereas microsurgery typically resects only the tumor-involving vocal cord with a narrow margin. Clinical outcomes of partial laryngeal radiotherapy (PLRT) have not been quantified. OBJECTIVE: To compare the effectiveness and toxic effects of PLRT vs WLRT in patients with clinical stage T1-2N0/Tis l..."
41037278,Singing the Songs of Raffi and Barney.,"Shah, Hemant",JAMA,2025-Nov-04,334,17,1515-1516,10.1001/jama.2025.16479,
41037263,Robotic vs Laparoscopic Surgery for Rectal Cancer.,"Liu, Gang; Zhou, Jianping",JAMA,2025-Nov-11,334,18,1676-1677,10.1001/jama.2025.13902,
41033916,The price of success in surgery.,"Babin, E; Lescanne, E","European annals of otorhinolaryngology, head and neck diseases",2025-Nov,142,6,273-274,10.1016/j.anorl.2025.09.003,
41032309,Clinical Characteristics of Adults at Risk of Medicaid Disenrollment Due to HR 1 Work Requirements.,"Chetty, Ashwin K; Ross, Joseph S; Chen, Alissa S",JAMA,2025-Nov-25,334,20,1850-1853,10.1001/jama.2025.16533,
41032307,Augmented Enteral Protein in Critical Illness.,"Berris, Kaitlin; Elango, Rajavel",JAMA,2025-Nov-11,334,18,1675,10.1001/jama.2025.13865,
41032295,Augmented Enteral Protein in Critical Illness-Reply.,"Summers, Matthew J; Chapple, Lee-Anne S; Deane, Adam M",JAMA,2025-Nov-11,334,18,1675-1676,10.1001/jama.2025.13868,
41026480,The Complexity of Research on Moderate Alcohol Consumption and Health: The Consensus Report From NASEM.,"Calonge, Ned; Saldanha, Ian J; Stone, Katrina B",JAMA,2025-Nov-11,334,18,1619-1621,10.1001/jama.2025.16914,
41026475,Artificial Intelligence Across the JAMA Network: A Call for Submissions.,"Liu, T Y Alvin; Hswen, Yulin; Bonow, Robert O; Carroll, Aaron E; Gross, Cary P et al.",JAMA,2025-Nov-11,334,18,1626-1627,10.1001/jama.2025.15074,
41025555,Projectile Embedded in the Tuberculum Sellae.,"Faraji, Farhoud; Brandel, Michael G; Santiago-Dieppa, David R; Beaumont, Thomas L; DeConde, Adam S",International forum of allergy & rhinology,2025-Nov,15,11,1316-1318,10.1002/alr.70042,
41025535,Effects of Steroid Usage in Diabetic COVID-19 Patients on Acute Invasive Fungal Sinusitis Incidence: A National Clinical Cohort Collaborative COVID-19 Enclave Study.,"Ji, Jenny; Kallogjeri, Dorina; Piccirillo, Jay F; Zhang, Linying; Roland, Lauren",International forum of allergy & rhinology,2025-Nov,15,11,1311-1315,10.1002/alr.70039,
41021328,Acetaminophen Use in Pregnancy-Study Author Explains the Data.,"Schweitzer, Kate",JAMA,2025-Nov-04,334,17,1499-1501,10.1001/jama.2025.19345,
41021256,The Cell and Gene Therapy Access Model.,"Majerol, Melissa; Chaudhury, Aurelia; Traugott, Cathy; Mitta, Vinod",JAMA,2025-Nov-11,334,18,1615-1616,10.1001/jama.2025.16537,
41021246,Variation in US Commercial Health Plan Coverage Restrictions for Cell and Gene Therapies.,"Chambers, James D; Rucker, Julia A; Enright, Daniel E; Beinfeld, Molly T; Neumann, Peter J",JAMA,2025-Nov-11,334,18,1672-1675,10.1001/jama.2025.15148,
41021241,Extending Trauma-Informed Care-Reply.,"Gerber, Megan R; Adger Antonikowski, Angela",JAMA,2025-Nov-04,334,17,1562-1563,10.1001/jama.2025.13662,
41021234,Extending Trauma-Informed Care.,"Ghazal, Lauren; Sinko, Laura",JAMA,2025-Nov-04,334,17,1561-1562,10.1001/jama.2025.13659,
40996749,Respectful Communication for Pediatric Patients With Overweight-Insights and Next Steps.,"Yadav, Sanjeev",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1101,10.1001/jamaoto.2025.3041,
40996748,"Immigration Policy, US Medical Training, and Patient Care.","Ramesh, Tarun; Yu, Hao",JAMA,2025-Nov-04,334,17,1560,10.1001/jama.2025.13432,
40996747,"International Medical Graduates, Visa Disruptions, and the Future of the US Physician Workforce.","Solenkova, Natalia",JAMA,2025-Nov-04,334,17,1513-1514,10.1001/jama.2025.15171,
40996743,Acid-Resistant Oral Microbiome on Oral Cancer Development-Reply.,"Barber, Brittany; Harris, Holly",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1103-1104,10.1001/jamaoto.2025.3047,
40996742,Reflections on Medical Trainee Unions and Health Care Systems.,"Frederick, Peter J; Seshadri, Mukund; Zsiros, Emese; McLean, Karen",JAMA,2025-Nov-04,334,17,1511-1512,10.1001/jama.2025.14762,
40996741,"Graduate Medical Education, 2024-2025.","Andrews, John S; Mathews, Chris; Kolli, Shanti K",JAMA,2025-Nov-04,334,17,1572-1598,10.1001/jama.2025.14728,
40996740,Where Are You From?,"Ananthakrishnan, Ashwin N",JAMA,2025-Nov-11,334,18,1622,10.1001/jama.2025.17232,
40996738,Critical Thinking for 21st-Century Medicine-Moving Beyond Illness Scripts.,"Schwartzstein, Richard M; Iyer, Alexander A",JAMA,2025-Nov-04,334,17,1509-1510,10.1001/jama.2025.14901,
40996729,Respectful Communication for Pediatric Patients With Overweight-Insights and Next Steps-Reply.,"Boss, Emily F; Reddy, Ashwin Ram; Lowe, Chenery",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1101-1102,10.1001/jamaoto.2025.3173,
40996728,"Immigration Policy, US Medical Training, and Patient Care.","Xu, Qi; Gao, Yuwan; Zhang, Ou",JAMA,2025-Nov-04,334,17,1559-1560,10.1001/jama.2025.13429,
40996726,"MD-Granting Medical Schools in the US, 2024-2025.","Barzansky, Barbara; Walker, Felicia",JAMA,2025-Nov-04,334,17,1565-1571,10.1001/jama.2025.13928,
40996725,"Immigration Policy, US Medical Training, and Patient Care-Reply.","Jacobs, Jeremy W; Booth, Garrett S; Wheeler, Allison P",JAMA,2025-Nov-04,334,17,1560-1561,10.1001/jama.2025.13435,
40996724,Acid-Resistant Oral Microbiome on Oral Cancer Development.,"Okuyama, Kohei; Yanamoto, Souichi",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1102-1103,10.1001/jamaoto.2025.3044,
40991297,Zilebesiran Add-On Treatment for Inadequately Controlled Hypertension-Reply.,"Desai, Akshay; Havasi, Andrea; Saxena, Manish",JAMA,2025-Nov-04,334,17,1559,10.1001/jama.2025.13329,
40991296,Insurance Dynamics During Childhood in the Fragmented US Health System.,"Shen, Ye; Sommers, Benjamin D; Hatfield, Laura A; Hayes, Catherine; Pandya, Ankur et al.",JAMA,2025-Nov-04,334,17,1533-1540,10.1001/jama.2025.15488,"IMPORTANCE: US children's health insurance is fragmented across public and private sources, with wide state variation. However, the extent of children's interactions with Medicaid and Children's Health Insurance Program (CHIP) and their experience of uninsurance over 18 years of childhood remains unclear. Such estimates can provide a baseline for gauging the potential impact of upcoming Medicaid policy changes. OBJECTIVE: To estimate insurance dynamics in relation to Medicaid or CHIP and uninsur..."
40991250,Medicare Part D Coverage and Costs for Glucagon-Like Peptide-1 Receptor Agonists.,"Klebanoff, Matthew J; Li, Pengxiang; Long, Judith A; Doshi, Jalpa A",JAMA,2025-Nov-25,334,20,1848-1850,10.1001/jama.2025.15841,
40991245,Zilebesiran Add-On Treatment for Inadequately Controlled Hypertension.,"Chen, Tianyu; Zhu, Zhaohua",JAMA,2025-Nov-04,334,17,1558-1559,10.1001/jama.2025.13326,
40991244,From Churn to Continuity-Reforming Children's Coverage.,"Vasan, Aditi; Eliason, Erica L",JAMA,2025-Nov-04,334,17,1517-1519,10.1001/jama.2025.18087,
40988590,The Optimal Cut-Point of Tissue Eosinophil Count for Clinical Severity of Patients With Chronic Rhinosinusitis.,"Samuthpongtorn, Jompol; Tran, Thinh; Seresirikachorn, Kachorn; Chitsuthipakorn, Wirach; Hoang, Minh P et al.",International forum of allergy & rhinology,2025-Nov,15,11,1306-1310,10.1002/alr.70035,Defining eosinophilic chronic rhinosinusitis is crucial for treatment strategies. There is a lack of data of the cut-point of tissue eosinophil count from real-world study. The cut-point of three eosinophils/high-powered field indicates high clinical severity.
40982293,Extracranial-Intracranial Bypass Surgery for Symptomatic Cerebral Artery Occlusion-Reply.,"Liu, Delin; Wang, Tao; Ma, Yan",JAMA,2025-Nov-04,334,17,1558,10.1001/jama.2025.13219,
40982270,Levodopa Added to Stroke Rehabilitation: The ESTREL Randomized Clinical Trial.,"Engelter, Stefan T; Kaufmann, Josefin E; Zietz, Annaelle; Luft, Andreas R; Polymeris, Alexandros et al.",JAMA,2025-Nov-04,334,17,1523-1532,10.1001/jama.2025.15185,"IMPORTANCE: Levodopa enhances dopaminergic signaling and may stimulate neuroplasticity, which could potentially enhance motor recovery after stroke. Levodopa is used in stroke rehabilitation despite mixed evidence for its effectiveness. OBJECTIVE: To determine whether levodopa compared with placebo, administered in addition to standardized rehabilitation based on active task-oriented training, is associated with enhanced motor recovery in patients with acute stroke. DESIGN, SETTING, AND PARTICIP..."
40982246,Homelessness Policy-Assessing the Current Federal Approach.,"Koh, Katherine A; Olivet, Jeff",JAMA,2025-Nov-11,334,18,1613-1614,10.1001/jama.2025.16358,
40982242,Extracranial-Intracranial Bypass Surgery for Symptomatic Cerebral Artery Occlusion.,"Li, Jing; Mao, Xiaowen; Li, Yongmei",JAMA,2025-Nov-04,334,17,1557-1558,10.1001/jama.2025.13216,
40982240,Payments to Health Care Professionals and Teaching Hospitals by AI- and Machine Learning-Enabled Medical Device Manufacturers.,"Nguyen, David-Dan; Murayama, Anju; Li, Tiange; Cheruvathur, Joshua S; Freeman, Lina M et al.",JAMA,2025-Nov-11,334,18,1669-1672,10.1001/jama.2025.14813,
40965919,Refining Evidence for Stellate Ganglion Block in COVID-19-Related Parosmia.,"Liu, Luke",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1099-1100,10.1001/jamaoto.2025.3038,
40965912,Refining Evidence for Stellate Ganglion Block in COVID-19-Related Parosmia.,"Lipov, Eugene",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1098,10.1001/jamaoto.2025.3032,
40965903,Percutaneous Ultrasound-Guided Biopsy for Sampling Neck Lesions.,"Satani, Amir A; Kim, Jisoo; Flood, Thomas F; Loken, Erik K; Huang, Raymond Y et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1080-1085,10.1001/jamaoto.2025.2850,"IMPORTANCE: Studies suggest that percutaneous ultrasound-guided biopsy may be effective for diagnosing lymphoma, but the achievable effectiveness has not been reported. A clinical workflow eliminating percutaneous vs surgical biopsy referral biases and allowing measurement of up-front imaged-guided biopsy effectiveness is needed. OBJECTIVE: To assess diagnostic sufficiency of core-needle biopsy (CNB) and fine-needle aspiration (FNA) of neck lesions in a setting where all patients are referred fo..."
40965895,Refining Evidence for Stellate Ganglion Block in COVID-19-Related Parosmia-Reply.,"Farrell, Nyssa Fox; Crock, Lara W; Piccirillo, Jay F",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1100-1101,10.1001/jamaoto.2025.2923,
40965872,Refining Evidence for Stellate Ganglion Block in COVID-19-Related Parosmia.,"Miao, Mengrong; Sun, Mingyang; Zhang, Jiaqiang",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1098-1099,10.1001/jamaoto.2025.3035,
40965870,Adenotonsillectomy vs Watchful Waiting in Pediatric Mild to Moderate Obstructive Sleep Apnea: The KATE Randomized Clinical Trial.,"Sjölander, Isabella; Fehrm, Johan; Borgström, Anna; Nerfeldt, Pia; Friberg, Danielle",JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1038-1045,10.1001/jamaoto.2025.2831,"IMPORTANCE: Adenotonsillectomy (ATE) is the standard procedure to treat children with obstructive sleep apnea (OSA). OBJECTIVE: To investigate whether ATE is more effective than WW for treating otherwise healthy children with mild to moderate OSA. This randomized clinical trial (RCT) of young children investigated the benefit of ATE compared with watchful waiting (WW) after 3 years. DESIGN, SETTING, AND PARTICIPANTS: The Karolinska Adenotonsillectomy (KATE) RCT was conducted between 2014 and 202..."
40965859,Error in Authors' Affiliation.,,JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1106,10.1001/jamaoto.2025.3401,
